movement_id,product_id,movement_date,movement_type,quantity_change,reference_type,reference_id
MOV-0007950,PRD-0018,2025-05-29,SALE,-10,Order,ORD-002623
MOV-0007951,PRD-0048,2025-05-29,SALE,-6,Order,ORD-002623
MOV-0007952,PRD-0051,2025-05-29,SALE,-81,Order,ORD-002623
MOV-0007953,PRD-0069,2025-05-29,SALE,-16,Order,ORD-002623
MOV-0007954,PRD-0033,2025-05-29,SALE,-6,Order,ORD-002623
MOV-0007955,PRD-0031,2025-05-29,SALE,-13,Order,ORD-002623
MOV-0007956,PRD-0065,2025-10-17,SALE,-5,Order,ORD-002624
MOV-0007957,PRD-0005,2025-10-17,SALE,-8,Order,ORD-002624
MOV-0007958,PRD-0052,2025-10-17,SALE,-2,Order,ORD-002624
MOV-0007959,PRD-0039,2026-08-22,SALE,-28,Order,ORD-002627
MOV-0007960,PRD-0066,2025-10-16,SALE,-30,Order,ORD-002629
MOV-0007961,PRD-0034,2025-10-16,SALE,-6,Order,ORD-002629
MOV-0007962,PRD-0014,2025-10-16,SALE,-2,Order,ORD-002629
MOV-0007963,PRD-0036,2026-04-21,SALE,-12,Order,ORD-002630
MOV-0007964,PRD-0023,2026-04-21,SALE,-4,Order,ORD-002630
MOV-0007965,PRD-0069,2026-02-26,SALE,-10,Order,ORD-002631
MOV-0007966,PRD-0007,2026-02-26,SALE,-16,Order,ORD-002631
MOV-0007967,PRD-0048,2026-02-26,SALE,-13,Order,ORD-002631
MOV-0007968,PRD-0060,2026-02-26,SALE,-10,Order,ORD-002631
MOV-0007969,PRD-0045,2026-02-26,SALE,-32,Order,ORD-002631
MOV-0007970,PRD-0030,2025-04-17,SALE,-12,Order,ORD-002632
MOV-0007971,PRD-0057,2026-08-18,SALE,-8,Order,ORD-002633
MOV-0007972,PRD-0037,2026-08-18,SALE,-33,Order,ORD-002633
MOV-0007973,PRD-0008,2026-08-18,SALE,-5,Order,ORD-002633
MOV-0007974,PRD-0048,2026-08-18,SALE,-5,Order,ORD-002633
MOV-0007975,PRD-0069,2026-08-18,SALE,-11,Order,ORD-002633
MOV-0007976,PRD-0046,2025-12-09,SALE,-24,Order,ORD-002634
MOV-0007977,PRD-0022,2025-12-09,SALE,-4,Order,ORD-002634
MOV-0007978,PRD-0010,2025-12-09,SALE,-4,Order,ORD-002634
MOV-0007979,PRD-0034,2025-12-09,SALE,-4,Order,ORD-002634
MOV-0007980,PRD-0030,2025-12-09,SALE,-37,Order,ORD-002634
MOV-0007981,PRD-0052,2025-12-09,SALE,-12,Order,ORD-002634
MOV-0007982,PRD-0037,2025-12-09,SALE,-73,Order,ORD-002634
MOV-0007983,PRD-0030,2025-09-01,SALE,-14,Order,ORD-002636
MOV-0007984,PRD-0005,2025-09-01,SALE,-22,Order,ORD-002636
MOV-0007985,PRD-0034,2025-09-01,SALE,-4,Order,ORD-002636
MOV-0007986,PRD-0037,2025-09-01,SALE,-39,Order,ORD-002636
MOV-0007987,PRD-0025,2025-09-01,SALE,-12,Order,ORD-002636
MOV-0007988,PRD-0052,2026-03-19,SALE,-9,Order,ORD-002637
MOV-0007989,PRD-0036,2026-03-19,SALE,-18,Order,ORD-002637
MOV-0007990,PRD-0032,2026-04-16,SALE,-8,Order,ORD-002639
MOV-0007991,PRD-0026,2025-09-09,SALE,-39,Order,ORD-002640
MOV-0007992,PRD-0005,2026-05-31,SALE,-32,Order,ORD-002641
MOV-0007993,PRD-0027,2026-05-31,SALE,-21,Order,ORD-002641
MOV-0007994,PRD-0038,2026-05-31,SALE,-13,Order,ORD-002641
MOV-0007995,PRD-0007,2026-05-31,SALE,-2,Order,ORD-002641
MOV-0007996,PRD-0034,2026-08-29,SALE,-12,Order,ORD-002642
MOV-0007997,PRD-0024,2026-08-29,SALE,-35,Order,ORD-002642
MOV-0007998,PRD-0027,2026-08-29,SALE,-10,Order,ORD-002642
MOV-0007999,PRD-0058,2026-08-29,SALE,-4,Order,ORD-002642
MOV-0008000,PRD-0065,2026-08-29,SALE,-25,Order,ORD-002642
MOV-0008001,PRD-0034,2026-04-17,SALE,-2,Order,ORD-002643
MOV-0008002,PRD-0007,2026-04-17,SALE,-7,Order,ORD-002643
MOV-0008003,PRD-0040,2026-04-17,SALE,-5,Order,ORD-002643
MOV-0008004,PRD-0045,2026-04-17,SALE,-35,Order,ORD-002643
MOV-0008005,PRD-0005,2025-07-16,SALE,-15,Order,ORD-002644
MOV-0008006,PRD-0007,2026-01-26,SALE,-3,Order,ORD-002645
MOV-0008007,PRD-0014,2026-01-26,SALE,-17,Order,ORD-002645
MOV-0008008,PRD-0034,2026-08-01,SALE,-4,Order,ORD-002646
MOV-0008009,PRD-0037,2026-08-01,SALE,-11,Order,ORD-002646
MOV-0008010,PRD-0005,2026-08-01,SALE,-24,Order,ORD-002646
MOV-0008011,PRD-0016,2025-11-05,SALE,-17,Order,ORD-002647
MOV-0008012,PRD-0003,2025-11-05,SALE,-25,Order,ORD-002647
MOV-0008013,PRD-0027,2025-11-05,SALE,-50,Order,ORD-002647
MOV-0008014,PRD-0004,2025-11-05,SALE,-38,Order,ORD-002647
MOV-0008015,PRD-0005,2025-11-05,SALE,-38,Order,ORD-002647
MOV-0008016,PRD-0017,2025-11-05,SALE,-21,Order,ORD-002647
MOV-0008017,PRD-0015,2026-02-22,SALE,-11,Order,ORD-002648
MOV-0008018,PRD-0004,2026-02-22,SALE,-32,Order,ORD-002648
MOV-0008019,PRD-0011,2026-02-22,SALE,-2,Order,ORD-002648
MOV-0008020,PRD-0070,2026-02-22,SALE,-30,Order,ORD-002648
MOV-0008021,PRD-0069,2025-07-16,SALE,-4,Order,ORD-002649
MOV-0008022,PRD-0017,2025-07-16,SALE,-19,Order,ORD-002649
MOV-0008023,PRD-0005,2025-07-16,SALE,-41,Order,ORD-002649
MOV-0008024,PRD-0026,2025-07-16,SALE,-90,Order,ORD-002649
MOV-0008025,PRD-0008,2025-07-16,SALE,-11,Order,ORD-002649
MOV-0008026,PRD-0057,2025-07-16,SALE,-15,Order,ORD-002649
MOV-0008027,PRD-0034,2025-11-06,SALE,-3,Order,ORD-002650
MOV-0008028,PRD-0030,2025-11-06,SALE,-32,Order,ORD-002650
MOV-0008029,PRD-0007,2026-04-04,SALE,-14,Order,ORD-002651
MOV-0008030,PRD-0034,2026-05-08,SALE,-3,Order,ORD-002653
MOV-0008031,PRD-0023,2026-05-08,SALE,-5,Order,ORD-002653
MOV-0008032,PRD-0044,2026-08-19,SALE,-28,Order,ORD-002655
MOV-0008033,PRD-0040,2026-01-03,SALE,-9,Order,ORD-002656
MOV-0008034,PRD-0069,2026-01-03,SALE,-4,Order,ORD-002656
MOV-0008035,PRD-0026,2026-01-03,SALE,-18,Order,ORD-002656
MOV-0008036,PRD-0005,2026-04-08,SALE,-20,Order,ORD-002657
MOV-0008037,PRD-0025,2025-09-02,SALE,-19,Order,ORD-002658
MOV-0008038,PRD-0013,2025-09-02,SALE,-16,Order,ORD-002658
MOV-0008039,PRD-0007,2025-09-02,SALE,-6,Order,ORD-002658
MOV-0008040,PRD-0026,2025-09-02,SALE,-61,Order,ORD-002658
MOV-0008041,PRD-0037,2025-09-02,SALE,-58,Order,ORD-002658
MOV-0008042,PRD-0040,2025-09-02,SALE,-16,Order,ORD-002658
MOV-0008043,PRD-0047,2026-08-29,SALE,-19,Order,ORD-002660
MOV-0008044,PRD-0007,2026-08-29,SALE,-19,Order,ORD-002660
MOV-0008045,PRD-0037,2026-08-29,SALE,-39,Order,ORD-002660
MOV-0008046,PRD-0054,2026-08-29,SALE,-27,Order,ORD-002660
MOV-0008047,PRD-0007,2026-01-19,SALE,-5,Order,ORD-002661
MOV-0008048,PRD-0048,2026-01-19,SALE,-1,Order,ORD-002661
MOV-0008049,PRD-0016,2025-03-17,SALE,-9,Order,ORD-002662
MOV-0008050,PRD-0030,2025-12-13,SALE,-23,Order,ORD-002664
MOV-0008051,PRD-0005,2025-12-13,SALE,-12,Order,ORD-002664
MOV-0008052,PRD-0012,2025-11-15,SALE,-11,Order,ORD-002665
MOV-0008053,PRD-0034,2025-11-15,SALE,-6,Order,ORD-002665
MOV-0008054,PRD-0005,2025-11-15,SALE,-17,Order,ORD-002665
MOV-0008055,PRD-0069,2025-11-15,SALE,-9,Order,ORD-002665
MOV-0008056,PRD-0053,2025-11-15,SALE,-11,Order,ORD-002665
MOV-0008057,PRD-0066,2025-11-15,SALE,-20,Order,ORD-002665
MOV-0008058,PRD-0034,2025-07-29,SALE,-2,Order,ORD-002666
MOV-0008059,PRD-0005,2025-07-29,SALE,-36,Order,ORD-002666
MOV-0008060,PRD-0026,2025-11-11,SALE,-36,Order,ORD-002669
MOV-0008061,PRD-0051,2025-11-11,SALE,-89,Order,ORD-002669
MOV-0008062,PRD-0003,2025-07-14,SALE,-7,Order,ORD-002670
MOV-0008063,PRD-0064,2025-07-14,SALE,-9,Order,ORD-002670
MOV-0008064,PRD-0007,2025-07-14,SALE,-13,Order,ORD-002670
MOV-0008065,PRD-0030,2026-08-08,SALE,-23,Order,ORD-002672
MOV-0008066,PRD-0010,2026-08-08,SALE,-19,Order,ORD-002672
MOV-0008067,PRD-0035,2026-08-08,SALE,-15,Order,ORD-002672
MOV-0008068,PRD-0034,2026-08-08,SALE,-19,Order,ORD-002672
MOV-0008069,PRD-0007,2026-08-08,SALE,-11,Order,ORD-002672
MOV-0008070,PRD-0011,2026-08-08,SALE,-8,Order,ORD-002672
MOV-0008071,PRD-0053,2026-08-08,SALE,-11,Order,ORD-002672
MOV-0008072,PRD-0059,2025-09-21,SALE,-26,Order,ORD-002673
MOV-0008073,PRD-0040,2025-09-21,SALE,-11,Order,ORD-002673
MOV-0008074,PRD-0030,2025-09-21,SALE,-26,Order,ORD-002673
MOV-0008075,PRD-0037,2026-08-30,SALE,-17,Order,ORD-002674
MOV-0008076,PRD-0007,2026-08-30,SALE,-1,Order,ORD-002674
MOV-0008077,PRD-0044,2025-08-24,SALE,-63,Order,ORD-002675
MOV-0008078,PRD-0009,2025-08-24,SALE,-20,Order,ORD-002675
MOV-0008079,PRD-0038,2025-08-24,SALE,-17,Order,ORD-002675
MOV-0008080,PRD-0010,2025-08-24,SALE,-7,Order,ORD-002675
MOV-0008081,PRD-0007,2026-05-15,SALE,-5,Order,ORD-002678
MOV-0008082,PRD-0030,2026-05-15,SALE,-15,Order,ORD-002678
MOV-0008083,PRD-0045,2026-05-15,SALE,-13,Order,ORD-002678
MOV-0008084,PRD-0050,2026-05-15,SALE,-17,Order,ORD-002678
MOV-0008085,PRD-0034,2026-05-15,SALE,-7,Order,ORD-002678
MOV-0008086,PRD-0032,2025-12-22,SALE,-1,Order,ORD-002680
MOV-0008087,PRD-0029,2025-12-22,SALE,-5,Order,ORD-002680
MOV-0008088,PRD-0047,2025-12-22,SALE,-6,Order,ORD-002680
MOV-0008089,PRD-0027,2025-12-22,SALE,-29,Order,ORD-002680
MOV-0008090,PRD-0053,2026-08-18,SALE,-3,Order,ORD-002681
MOV-0008091,PRD-0050,2025-10-12,SALE,-22,Order,ORD-002682
MOV-0008092,PRD-0056,2025-10-12,SALE,-6,Order,ORD-002682
MOV-0008093,PRD-0011,2026-08-08,SALE,-3,Order,ORD-002683
MOV-0008094,PRD-0045,2026-08-08,SALE,-19,Order,ORD-002683
MOV-0008095,PRD-0005,2026-08-08,SALE,-19,Order,ORD-002683
MOV-0008096,PRD-0005,2026-08-04,SALE,-21,Order,ORD-002684
MOV-0008097,PRD-0060,2026-08-04,SALE,-13,Order,ORD-002684
MOV-0008098,PRD-0045,2026-08-04,SALE,-24,Order,ORD-002684
MOV-0008099,PRD-0048,2026-08-04,SALE,-11,Order,ORD-002684
MOV-0008100,PRD-0026,2026-08-04,SALE,-53,Order,ORD-002684
MOV-0008101,PRD-0038,2026-08-04,SALE,-16,Order,ORD-002684
MOV-0008102,PRD-0030,2026-08-04,SALE,-26,Order,ORD-002684
MOV-0008103,PRD-0005,2025-09-28,SALE,-31,Order,ORD-002685
MOV-0008104,PRD-0031,2025-09-28,SALE,-31,Order,ORD-002685
MOV-0008105,PRD-0043,2025-06-15,SALE,-5,Order,ORD-002687
MOV-0008106,PRD-0015,2025-06-15,SALE,-2,Order,ORD-002687
MOV-0008107,PRD-0003,2025-06-15,SALE,-2,Order,ORD-002687
MOV-0008108,PRD-0069,2026-03-02,SALE,-1,Order,ORD-002688
MOV-0008109,PRD-0045,2026-03-02,SALE,-16,Order,ORD-002688
MOV-0008110,PRD-0009,2026-03-02,SALE,-9,Order,ORD-002688
MOV-0008111,PRD-0066,2026-03-02,SALE,-9,Order,ORD-002688
MOV-0008112,PRD-0065,2026-07-29,SALE,-38,Order,ORD-002689
MOV-0008113,PRD-0058,2026-07-29,SALE,-4,Order,ORD-002689
MOV-0008114,PRD-0056,2026-07-29,SALE,-25,Order,ORD-002689
MOV-0008115,PRD-0064,2025-06-22,SALE,-13,Order,ORD-002690
MOV-0008116,PRD-0009,2025-06-22,SALE,-5,Order,ORD-002690
MOV-0008117,PRD-0040,2025-06-22,SALE,-8,Order,ORD-002690
MOV-0008118,PRD-0065,2025-06-22,SALE,-26,Order,ORD-002690
MOV-0008119,PRD-0045,2025-06-22,SALE,-18,Order,ORD-002690
MOV-0008120,PRD-0011,2025-06-22,SALE,-5,Order,ORD-002690
MOV-0008121,PRD-0005,2025-06-22,SALE,-36,Order,ORD-002690
MOV-0008122,PRD-0004,2026-03-05,SALE,-17,Order,ORD-002691
MOV-0008123,PRD-0052,2026-03-05,SALE,-2,Order,ORD-002691
MOV-0008124,PRD-0049,2025-09-16,SALE,-27,Order,ORD-002692
MOV-0008125,PRD-0037,2025-09-16,SALE,-78,Order,ORD-002692
MOV-0008126,PRD-0030,2025-05-13,SALE,-26,Order,ORD-002694
MOV-0008127,PRD-0034,2025-05-13,SALE,-2,Order,ORD-002694
MOV-0008128,PRD-0026,2025-05-13,SALE,-19,Order,ORD-002694
MOV-0008129,PRD-0004,2025-05-13,SALE,-19,Order,ORD-002694
MOV-0008130,PRD-0011,2026-05-22,SALE,-8,Order,ORD-002695
MOV-0008131,PRD-0004,2026-05-22,SALE,-15,Order,ORD-002695
MOV-0008132,PRD-0007,2026-05-22,SALE,-7,Order,ORD-002695
MOV-0008133,PRD-0011,2026-01-12,SALE,-8,Order,ORD-002696
MOV-0008134,PRD-0058,2026-01-12,SALE,-5,Order,ORD-002696
MOV-0008135,PRD-0009,2026-02-16,SALE,-23,Order,ORD-002697
MOV-0008136,PRD-0008,2026-02-16,SALE,-23,Order,ORD-002697
MOV-0008137,PRD-0058,2026-02-16,SALE,-12,Order,ORD-002697
MOV-0008138,PRD-0066,2026-02-16,SALE,-47,Order,ORD-002697
MOV-0008139,PRD-0060,2025-11-10,SALE,-6,Order,ORD-002699
MOV-0008140,PRD-0045,2025-11-10,SALE,-9,Order,ORD-002699
MOV-0008141,PRD-0011,2025-06-19,SALE,-3,Order,ORD-002700
MOV-0008142,PRD-0034,2025-06-19,SALE,-6,Order,ORD-002700
MOV-0008143,PRD-0067,2025-06-19,SALE,-5,Order,ORD-002700
MOV-0008144,PRD-0037,2026-03-22,SALE,-22,Order,ORD-002701
MOV-0008145,PRD-0005,2026-03-22,SALE,-16,Order,ORD-002701
MOV-0008146,PRD-0025,2026-03-22,SALE,-2,Order,ORD-002701
MOV-0008147,PRD-0040,2026-03-22,SALE,-6,Order,ORD-002701
MOV-0008148,PRD-0022,2026-03-22,SALE,-8,Order,ORD-002701
MOV-0008149,PRD-0029,2026-01-09,SALE,-4,Order,ORD-002702
MOV-0008150,PRD-0007,2026-01-09,SALE,-5,Order,ORD-002702
MOV-0008151,PRD-0045,2026-01-09,SALE,-18,Order,ORD-002702
MOV-0008152,PRD-0034,2026-01-09,SALE,-4,Order,ORD-002702
MOV-0008153,PRD-0014,2026-01-09,SALE,-8,Order,ORD-002702
MOV-0008154,PRD-0034,2026-06-22,SALE,-7,Order,ORD-002704
MOV-0008155,PRD-0009,2026-06-22,SALE,-10,Order,ORD-002704
MOV-0008156,PRD-0031,2026-06-22,SALE,-7,Order,ORD-002704
MOV-0008157,PRD-0045,2026-06-22,SALE,-12,Order,ORD-002704
MOV-0008158,PRD-0025,2025-09-12,SALE,-4,Order,ORD-002705
MOV-0008159,PRD-0047,2025-09-12,SALE,-6,Order,ORD-002705
MOV-0008160,PRD-0034,2025-09-12,SALE,-10,Order,ORD-002705
MOV-0008161,PRD-0011,2025-09-12,SALE,-12,Order,ORD-002705
MOV-0008162,PRD-0007,2025-09-12,SALE,-10,Order,ORD-002705
MOV-0008163,PRD-0040,2025-09-12,SALE,-8,Order,ORD-002705
MOV-0008164,PRD-0066,2026-07-15,SALE,-19,Order,ORD-002706
MOV-0008165,PRD-0029,2026-07-15,SALE,-6,Order,ORD-002706
MOV-0008166,PRD-0007,2026-07-15,SALE,-8,Order,ORD-002706
MOV-0008167,PRD-0050,2026-04-24,SALE,-9,Order,ORD-002707
MOV-0008168,PRD-0009,2026-07-26,SALE,-1,Order,ORD-002708
MOV-0008169,PRD-0046,2026-07-26,SALE,-7,Order,ORD-002708
MOV-0008170,PRD-0030,2025-06-29,SALE,-13,Order,ORD-002709
MOV-0008171,PRD-0067,2025-06-29,SALE,-47,Order,ORD-002709
MOV-0008172,PRD-0017,2025-06-29,SALE,-17,Order,ORD-002709
MOV-0008173,PRD-0026,2025-06-29,SALE,-70,Order,ORD-002709
MOV-0008174,PRD-0049,2025-06-29,SALE,-50,Order,ORD-002709
MOV-0008175,PRD-0013,2025-06-29,SALE,-54,Order,ORD-002709
MOV-0008176,PRD-0045,2026-04-11,SALE,-10,Order,ORD-002710
MOV-0008177,PRD-0013,2026-04-11,SALE,-87,Order,ORD-002710
MOV-0008178,PRD-0040,2026-04-11,SALE,-7,Order,ORD-002710
MOV-0008179,PRD-0010,2026-04-11,SALE,-10,Order,ORD-002710
MOV-0008180,PRD-0009,2026-04-25,SALE,-8,Order,ORD-002711
MOV-0008181,PRD-0023,2026-04-25,SALE,-8,Order,ORD-002711
MOV-0008182,PRD-0010,2026-04-25,SALE,-6,Order,ORD-002711
MOV-0008183,PRD-0008,2026-04-25,SALE,-4,Order,ORD-002711
MOV-0008184,PRD-0030,2026-04-25,SALE,-12,Order,ORD-002711
MOV-0008185,PRD-0009,2025-07-07,SALE,-16,Order,ORD-002712
MOV-0008186,PRD-0007,2025-07-07,SALE,-13,Order,ORD-002712
MOV-0008187,PRD-0047,2025-07-07,SALE,-5,Order,ORD-002712
MOV-0008188,PRD-0053,2026-06-04,SALE,-11,Order,ORD-002713
MOV-0008189,PRD-0029,2026-06-04,SALE,-9,Order,ORD-002713
MOV-0008190,PRD-0060,2026-06-04,SALE,-11,Order,ORD-002713
MOV-0008191,PRD-0005,2026-06-04,SALE,-13,Order,ORD-002713
MOV-0008192,PRD-0066,2026-06-04,SALE,-24,Order,ORD-002713
MOV-0008193,PRD-0007,2025-11-02,SALE,-20,Order,ORD-002714
MOV-0008194,PRD-0034,2025-11-02,SALE,-10,Order,ORD-002714
MOV-0008195,PRD-0028,2025-11-02,SALE,-79,Order,ORD-002714
MOV-0008196,PRD-0027,2025-11-02,SALE,-53,Order,ORD-002714
MOV-0008197,PRD-0005,2025-11-02,SALE,-46,Order,ORD-002714
MOV-0008198,PRD-0021,2025-11-02,SALE,-7,Order,ORD-002714
MOV-0008199,PRD-0060,2025-11-02,SALE,-13,Order,ORD-002714
MOV-0008200,PRD-0047,2025-03-20,SALE,-4,Order,ORD-002715
MOV-0008201,PRD-0016,2025-03-20,SALE,-6,Order,ORD-002715
MOV-0008202,PRD-0060,2025-03-20,SALE,-12,Order,ORD-002715
MOV-0008203,PRD-0002,2025-03-20,SALE,-12,Order,ORD-002715
MOV-0008204,PRD-0034,2025-03-20,SALE,-2,Order,ORD-002715
MOV-0008205,PRD-0058,2026-03-17,SALE,-2,Order,ORD-002716
MOV-0008206,PRD-0069,2026-03-17,SALE,-14,Order,ORD-002716
MOV-0008207,PRD-0006,2026-03-17,SALE,-9,Order,ORD-002716
MOV-0008208,PRD-0032,2026-03-17,SALE,-12,Order,ORD-002716
MOV-0008209,PRD-0022,2026-03-17,SALE,-7,Order,ORD-002716
MOV-0008210,PRD-0031,2025-07-25,SALE,-25,Order,ORD-002717
MOV-0008211,PRD-0045,2025-07-25,SALE,-11,Order,ORD-002717
MOV-0008212,PRD-0049,2025-07-25,SALE,-50,Order,ORD-002717
MOV-0008213,PRD-0066,2025-07-25,SALE,-21,Order,ORD-002717
MOV-0008214,PRD-0005,2025-07-25,SALE,-28,Order,ORD-002717
MOV-0008215,PRD-0033,2025-07-25,SALE,-14,Order,ORD-002717
MOV-0008216,PRD-0009,2025-07-25,SALE,-18,Order,ORD-002717
MOV-0008217,PRD-0036,2026-05-11,SALE,-14,Order,ORD-002718
MOV-0008218,PRD-0031,2025-09-15,SALE,-13,Order,ORD-002719
MOV-0008219,PRD-0055,2025-09-15,SALE,-3,Order,ORD-002719
MOV-0008220,PRD-0050,2026-01-22,SALE,-12,Order,ORD-002720
MOV-0008221,PRD-0013,2026-01-22,SALE,-29,Order,ORD-002720
MOV-0008222,PRD-0027,2025-08-22,SALE,-37,Order,ORD-002721
MOV-0008223,PRD-0070,2025-08-22,SALE,-10,Order,ORD-002721
MOV-0008224,PRD-0030,2025-08-22,SALE,-15,Order,ORD-002721
MOV-0008225,PRD-0052,2025-08-22,SALE,-2,Order,ORD-002721
MOV-0008226,PRD-0053,2025-08-22,SALE,-5,Order,ORD-002721
MOV-0008227,PRD-0002,2026-02-02,SALE,-18,Order,ORD-002722
MOV-0008228,PRD-0045,2025-12-01,SALE,-11,Order,ORD-002723
MOV-0008229,PRD-0009,2025-12-01,SALE,-6,Order,ORD-002723
MOV-0008230,PRD-0050,2026-05-11,SALE,-33,Order,ORD-002724
MOV-0008231,PRD-0069,2026-05-11,SALE,-13,Order,ORD-002724
MOV-0008232,PRD-0024,2025-03-25,SALE,-47,Order,ORD-002725
MOV-0008233,PRD-0027,2025-03-25,SALE,-14,Order,ORD-002725
MOV-0008234,PRD-0006,2025-03-25,SALE,-10,Order,ORD-002725
MOV-0008235,PRD-0034,2025-03-25,SALE,-8,Order,ORD-002725
MOV-0008236,PRD-0040,2025-03-25,SALE,-12,Order,ORD-002725
MOV-0008237,PRD-0045,2025-03-25,SALE,-16,Order,ORD-002725
MOV-0008238,PRD-0046,2025-03-25,SALE,-2,Order,ORD-002725
MOV-0008239,PRD-0005,2025-06-06,SALE,-14,Order,ORD-002726
MOV-0008240,PRD-0033,2025-12-27,SALE,-11,Order,ORD-002727
MOV-0008241,PRD-0034,2025-12-27,SALE,-7,Order,ORD-002727
MOV-0008242,PRD-0003,2025-12-27,SALE,-11,Order,ORD-002727
MOV-0008243,PRD-0066,2025-07-08,SALE,-13,Order,ORD-002728
MOV-0008244,PRD-0062,2025-07-08,SALE,-12,Order,ORD-002728
MOV-0008245,PRD-0053,2026-01-13,SALE,-4,Order,ORD-002730
MOV-0008246,PRD-0066,2026-01-13,SALE,-17,Order,ORD-002730
MOV-0008247,PRD-0067,2026-06-01,SALE,-22,Order,ORD-002733
MOV-0008248,PRD-0018,2026-06-01,SALE,-9,Order,ORD-002733
MOV-0008249,PRD-0069,2025-05-18,SALE,-4,Order,ORD-002735
MOV-0008250,PRD-0003,2025-05-18,SALE,-4,Order,ORD-002735
MOV-0008251,PRD-0064,2025-05-18,SALE,-20,Order,ORD-002735
MOV-0008252,PRD-0032,2025-05-18,SALE,-16,Order,ORD-002735
MOV-0008253,PRD-0030,2025-05-18,SALE,-41,Order,ORD-002735
MOV-0008254,PRD-0039,2025-05-18,SALE,-53,Order,ORD-002735
MOV-0008255,PRD-0009,2025-05-18,SALE,-16,Order,ORD-002735
MOV-0008256,PRD-0054,2026-01-12,SALE,-8,Order,ORD-002736
MOV-0008257,PRD-0008,2026-06-06,SALE,-13,Order,ORD-002737
MOV-0008258,PRD-0005,2026-06-06,SALE,-25,Order,ORD-002737
MOV-0008259,PRD-0052,2026-06-06,SALE,-7,Order,ORD-002737
MOV-0008260,PRD-0027,2026-06-06,SALE,-36,Order,ORD-002737
MOV-0008261,PRD-0013,2025-05-18,SALE,-28,Order,ORD-002738
MOV-0008262,PRD-0030,2025-05-18,SALE,-11,Order,ORD-002738
MOV-0008263,PRD-0027,2025-05-18,SALE,-25,Order,ORD-002738
MOV-0008264,PRD-0053,2025-05-18,SALE,-4,Order,ORD-002738
MOV-0008265,PRD-0011,2026-01-23,SALE,-2,Order,ORD-002739
MOV-0008266,PRD-0048,2026-08-23,SALE,-7,Order,ORD-002740
MOV-0008267,PRD-0028,2026-08-23,SALE,-21,Order,ORD-002740
MOV-0008268,PRD-0045,2026-08-23,SALE,-12,Order,ORD-002740
MOV-0008269,PRD-0005,2026-08-23,SALE,-14,Order,ORD-002740
MOV-0008270,PRD-0053,2026-08-23,SALE,-9,Order,ORD-002740
MOV-0008271,PRD-0052,2026-03-15,SALE,-10,Order,ORD-002741
MOV-0008272,PRD-0069,2026-03-15,SALE,-19,Order,ORD-002741
MOV-0008273,PRD-0036,2026-03-15,SALE,-10,Order,ORD-002741
MOV-0008274,PRD-0008,2026-07-15,SALE,-8,Order,ORD-002742
MOV-0008275,PRD-0007,2025-03-21,SALE,-12,Order,ORD-002743
MOV-0008276,PRD-0059,2025-03-21,SALE,-20,Order,ORD-002743
MOV-0008277,PRD-0039,2025-03-21,SALE,-12,Order,ORD-002743
MOV-0008278,PRD-0013,2025-06-11,SALE,-81,Order,ORD-002744
MOV-0008279,PRD-0053,2025-06-11,SALE,-10,Order,ORD-002744
MOV-0008280,PRD-0052,2025-06-11,SALE,-3,Order,ORD-002744
MOV-0008281,PRD-0053,2025-12-09,SALE,-23,Order,ORD-002745
MOV-0008282,PRD-0047,2025-12-09,SALE,-11,Order,ORD-002745
MOV-0008283,PRD-0030,2025-08-22,SALE,-8,Order,ORD-002747
MOV-0008284,PRD-0045,2025-08-22,SALE,-12,Order,ORD-002747
MOV-0008285,PRD-0005,2026-02-27,SALE,-21,Order,ORD-002748
MOV-0008286,PRD-0009,2026-02-27,SALE,-9,Order,ORD-002748
MOV-0008287,PRD-0049,2026-02-27,SALE,-18,Order,ORD-002748
MOV-0008288,PRD-0049,2026-01-14,SALE,-34,Order,ORD-002749
MOV-0008289,PRD-0053,2026-01-14,SALE,-7,Order,ORD-002749
MOV-0008290,PRD-0056,2026-01-14,SALE,-15,Order,ORD-002749
MOV-0008291,PRD-0050,2026-08-01,SALE,-26,Order,ORD-002750
MOV-0008292,PRD-0040,2026-08-01,SALE,-3,Order,ORD-002750
MOV-0008293,PRD-0013,2026-08-01,SALE,-75,Order,ORD-002750
MOV-0008294,PRD-0026,2025-10-06,SALE,-25,Order,ORD-002751
MOV-0008295,PRD-0011,2025-10-06,SALE,-4,Order,ORD-002751
MOV-0008296,PRD-0007,2025-10-06,SALE,-6,Order,ORD-002751
MOV-0008297,PRD-0043,2025-10-26,SALE,-1,Order,ORD-002752
MOV-0008298,PRD-0016,2025-10-26,SALE,-9,Order,ORD-002752
MOV-0008299,PRD-0045,2025-10-26,SALE,-6,Order,ORD-002752
MOV-0008300,PRD-0029,2025-10-26,SALE,-4,Order,ORD-002752
MOV-0008301,PRD-0025,2026-05-30,SALE,-6,Order,ORD-002753
MOV-0008302,PRD-0040,2026-05-30,SALE,-2,Order,ORD-002753
MOV-0008303,PRD-0033,2026-05-30,SALE,-1,Order,ORD-002753
MOV-0008304,PRD-0053,2025-06-26,SALE,-24,Order,ORD-002754
MOV-0008305,PRD-0016,2025-06-26,SALE,-4,Order,ORD-002754
MOV-0008306,PRD-0014,2025-06-26,SALE,-12,Order,ORD-002754
MOV-0008307,PRD-0005,2025-06-26,SALE,-57,Order,ORD-002754
