order_id,customer_id,order_date,required_date,shipped_date,delivered_date,order_status,sales_channel,payment_terms_days,subtotal,tax_amount,shipping_amount,total_amount,total_cost,gross_profit,delivery_status,delivery_delay_days,delivery_lead_time_days,is_overdue_open_order
ORD-002754,CUS-0089,2025-06-24,2025-07-03,2025-06-26,,Shipped,Direct Sales,45,4137337.5,744720.75,0.0,4882058.25,3130500.0,1006837.5,Overdue Open Order,425,,True
ORD-002755,CUS-0074,2026-01-17,2026-02-01,2026-01-18,2026-01-21,Returned,Phone / WhatsApp,30,780150.0,140427.0,0.0,920577.0,552050.0,228100.0,On Time,0,4.0,False
ORD-002756,CUS-0046,2025-04-12,2025-04-26,2025-04-13,2025-04-15,Delivered,Corporate Account,60,2270207.5,408637.35,0.0,2678844.85,1610500.0,659707.5,On Time,0,3.0,False
ORD-002757,CUS-0011,2026-06-06,2026-06-12,2026-06-13,,Shipped,Tender,60,2535750.0,456435.0,0.0,2992185.0,1997250.0,538500.0,Overdue Open Order,81,,True
ORD-002758,CUS-0105,2025-05-10,2025-05-14,2025-05-15,2025-05-20,Delivered,Direct Sales,15,684682.5,123242.85,0.0,807925.35,525050.0,159632.5,Delayed,6,10.0,False
ORD-002759,CUS-0113,2026-06-01,2026-06-07,2026-06-07,2026-06-08,Delivered,Website,60,4207955.0,757431.9,0.0,4965386.9,3074350.0,1133605.0,Delayed,1,7.0,False
ORD-002760,CUS-0049,2026-03-13,2026-03-19,2026-03-17,2026-03-22,Delivered,Direct Sales,45,1667507.5,300151.35,0.0,1967658.85,1141700.0,525807.5,Delayed,3,9.0,False
ORD-002761,CUS-0028,2025-03-13,2025-03-20,,,Processing,Direct Sales,30,1066038.75,191886.98,0.0,1257925.73,858350.0,207688.75,Overdue Open Order,530,,True
ORD-002762,CUS-0098,2025-04-15,2025-04-29,,,Processing,Direct Sales,45,7980.0,1436.4,3000.0,12416.4,4950.0,3030.0,Overdue Open Order,490,,True
ORD-002763,CUS-0024,2025-12-11,2025-12-19,,,Cancelled,Direct Sales,60,3597435.0,647538.3,0.0,4244973.3,2913150.0,684285.0,Cancelled,0,,False
ORD-002764,CUS-0089,2026-06-15,2026-06-27,2026-06-20,2026-06-21,Delivered,Direct Sales,45,6779936.25,1220388.52,0.0,8000324.78,5834700.0,945236.25,On Time,0,6.0,False
ORD-002765,CUS-0014,2025-12-13,2025-12-24,2025-12-20,2025-12-23,Delivered,Website,45,72675.0,13081.5,2500.0,88256.5,49500.0,23175.0,On Time,0,10.0,False
ORD-002766,CUS-0100,2025-08-23,2025-08-28,2025-08-26,,Shipped,Website,45,2636086.25,474495.52,0.0,3110581.77,1932750.0,703336.25,Overdue Open Order,369,,True
ORD-002767,CUS-0036,2026-07-07,2026-07-17,2026-07-08,2026-07-12,Delivered,Phone / WhatsApp,45,3106715.0,559208.7,0.0,3665923.7,2174650.0,932065.0,On Time,0,5.0,False
ORD-002768,CUS-0033,2026-06-04,2026-06-18,2026-06-08,2026-06-13,Delivered,Corporate Account,15,369013.75,66422.47,0.0,435436.22,274050.0,94963.75,On Time,0,9.0,False
ORD-002769,CUS-0005,2026-01-07,2026-01-13,2026-01-08,2026-01-11,Partially Returned,Website,30,1695995.0,305279.1,0.0,2001274.1,1237100.0,458895.0,On Time,0,4.0,False
ORD-002770,CUS-0035,2026-07-02,2026-07-17,2026-07-06,2026-07-08,Delivered,Corporate Account,30,1539800.0,277164.0,0.0,1816964.0,1227550.0,312250.0,On Time,0,6.0,False
ORD-002771,CUS-0082,2026-05-29,2026-06-06,,,Cancelled,Direct Sales,30,379452.5,68301.45,0.0,447753.95,288250.0,91202.5,Cancelled,0,,False
ORD-002772,CUS-0076,2025-05-24,2025-06-08,2025-05-29,2025-06-02,Delivered,Tender,45,1257265.0,226307.7,0.0,1483572.7,949850.0,307415.0,On Time,0,9.0,False
ORD-002773,CUS-0093,2025-05-17,2025-05-21,2025-05-23,,Shipped,Corporate Account,30,30030.0,5405.4,2500.0,37935.4,19600.0,10430.0,Overdue Open Order,468,,True
ORD-002774,CUS-0063,2025-05-20,2025-05-31,2025-05-22,2025-05-24,Delivered,Corporate Account,30,672332.5,121019.85,0.0,793352.35,485700.0,186632.5,On Time,0,4.0,False
ORD-002775,CUS-0117,2026-04-02,2026-04-10,2026-04-06,2026-04-09,Delivered,Corporate Account,30,422456.25,76042.12,0.0,498498.38,315650.0,106806.25,On Time,0,7.0,False
ORD-002776,CUS-0068,2025-03-21,2025-03-28,,,Processing,Tender,30,648000.0,116640.0,0.0,764640.0,525900.0,122100.0,Overdue Open Order,522,,True
ORD-002777,CUS-0028,2026-07-16,2026-07-29,2026-07-23,2026-07-28,Delivered,Corporate Account,30,699643.75,125935.88,0.0,825579.62,504300.0,195343.75,On Time,0,12.0,False
ORD-002778,CUS-0008,2026-01-07,2026-01-13,2026-01-10,2026-01-13,Delivered,Phone / WhatsApp,45,2420225.0,435640.5,0.0,2855865.5,1896850.0,523375.0,On Time,0,6.0,False
ORD-002779,CUS-0017,2026-06-16,2026-06-28,2026-06-23,2026-06-24,Delivered,Website,30,827835.0,149010.3,0.0,976845.3,646600.0,181235.0,On Time,0,8.0,False
ORD-002780,CUS-0109,2025-09-05,2025-09-09,2025-09-07,2025-09-11,Delivered,Phone / WhatsApp,15,13300.0,2394.0,3000.0,18694.0,8250.0,5050.0,Delayed,2,6.0,False
ORD-002781,CUS-0058,2025-04-20,2025-04-28,2025-04-23,2025-04-24,Delivered,Direct Sales,45,1446446.25,260360.32,0.0,1706806.57,1121200.0,325246.25,On Time,0,4.0,False
ORD-002782,CUS-0096,2025-06-16,2025-06-23,,,Processing,Corporate Account,30,3797392.5,683530.65,0.0,4480923.15,2961500.0,835892.5,Overdue Open Order,435,,True
ORD-002783,CUS-0008,2026-04-28,2026-05-12,2026-05-04,2026-05-07,Partially Returned,Direct Sales,45,1764336.25,317580.52,0.0,2081916.77,1305950.0,458386.25,On Time,0,9.0,False
ORD-002784,CUS-0044,2026-06-09,2026-06-24,,,Processing,Corporate Account,60,346990.0,62458.2,0.0,409448.2,250600.0,96390.0,Overdue Open Order,69,,True
ORD-002785,CUS-0079,2026-01-04,2026-01-12,2026-01-05,2026-01-07,Delivered,Corporate Account,45,1856321.25,334137.83,0.0,2190459.08,1396950.0,459371.25,On Time,0,3.0,False
ORD-002786,CUS-0050,2026-08-23,2026-08-29,2026-08-29,,Shipped,Website,60,3468823.75,624388.28,0.0,4093212.02,2528850.0,939973.75,Overdue Open Order,3,,True
ORD-002787,CUS-0011,2025-08-19,2025-08-30,2025-08-23,,Shipped,Phone / WhatsApp,60,194748.75,35054.78,0.0,229803.52,130150.0,64598.75,Overdue Open Order,367,,True
ORD-002788,CUS-0097,2025-04-19,2025-04-29,2025-04-20,2025-04-22,Delivered,Corporate Account,45,213870.0,38496.6,0.0,252366.6,140000.0,73870.0,On Time,0,3.0,False
ORD-002789,CUS-0004,2026-07-28,2026-08-04,2026-08-04,2026-08-06,Delivered,Corporate Account,30,485060.0,87310.8,0.0,572370.8,356700.0,128360.0,Delayed,2,9.0,False
ORD-002790,CUS-0050,2026-02-14,2026-02-21,2026-02-20,2026-02-22,Delivered,Direct Sales,60,1514855.0,272673.9,0.0,1787528.9,1108100.0,406755.0,Delayed,1,8.0,False
ORD-002791,CUS-0086,2025-08-25,2025-08-31,,,Cancelled,Direct Sales,15,164400.0,29592.0,0.0,193992.0,108000.0,56400.0,Cancelled,0,,False
ORD-002792,CUS-0050,2025-11-02,2025-11-15,2025-11-04,2025-11-07,Delivered,Direct Sales,60,1058928.75,190607.17,0.0,1249535.93,686950.0,371978.75,On Time,0,5.0,False
ORD-002793,CUS-0104,2026-02-02,2026-02-12,2026-02-08,2026-02-13,Delivered,Corporate Account,30,554663.75,99839.47,0.0,654503.22,412850.0,141813.75,Delayed,1,11.0,False
ORD-002794,CUS-0054,2026-04-11,2026-04-22,2026-04-18,2026-04-19,Delivered,Tender,15,170161.25,30629.02,0.0,200790.27,122950.0,47211.25,On Time,0,8.0,False
ORD-002795,CUS-0001,2026-07-07,2026-07-16,2026-07-11,2026-07-13,Delivered,Tender,45,2436623.75,438592.27,0.0,2875216.02,1868000.0,568623.75,On Time,0,6.0,False
ORD-002796,CUS-0095,2026-03-02,2026-03-09,2026-03-07,2026-03-09,Delivered,Website,45,10365040.0,1865707.2,0.0,12230747.2,8711800.0,1653240.0,On Time,0,7.0,False
ORD-002797,CUS-0074,2026-02-28,2026-03-14,2026-03-07,2026-03-08,Delivered,Website,30,238460.0,42922.8,0.0,281382.8,169900.0,68560.0,On Time,0,8.0,False
ORD-002798,CUS-0001,2026-08-14,2026-08-23,2026-08-20,2026-08-24,Delivered,Phone / WhatsApp,45,1495451.25,269181.22,0.0,1764632.48,1106900.0,388551.25,Delayed,1,10.0,False
ORD-002799,CUS-0058,2025-08-01,2025-08-09,,,Confirmed,Corporate Account,45,278887.5,50199.75,0.0,329087.25,217800.0,61087.5,Overdue Open Order,388,,True
ORD-002800,CUS-0069,2025-10-20,2025-10-30,2025-10-26,2025-10-27,Delivered,Direct Sales,30,854971.25,153894.82,0.0,1008866.07,621150.0,233821.25,On Time,0,7.0,False
ORD-002801,CUS-0053,2026-04-24,2026-05-01,2026-04-30,2026-05-02,Delivered,Corporate Account,45,831918.75,149745.38,0.0,981664.12,614250.0,217668.75,Delayed,1,8.0,False
ORD-002802,CUS-0058,2026-04-04,2026-04-16,,,Processing,Direct Sales,45,2449393.75,440890.88,0.0,2890284.62,1744150.0,705243.75,Overdue Open Order,138,,True
ORD-002803,CUS-0066,2025-06-15,2025-06-29,,,Pending,Tender,30,218967.5,39414.15,0.0,258381.65,155700.0,63267.5,Overdue Open Order,429,,True
ORD-002804,CUS-0014,2025-10-10,2025-10-20,,,Processing,Direct Sales,45,397436.25,71538.52,0.0,468974.78,296050.0,101386.25,Overdue Open Order,316,,True
ORD-002805,CUS-0090,2025-08-06,2025-08-19,2025-08-09,2025-08-14,Delivered,Direct Sales,30,974672.5,175441.05,0.0,1150113.55,800250.0,174422.5,On Time,0,8.0,False
ORD-002806,CUS-0031,2026-03-02,2026-03-16,2026-03-03,2026-03-05,Delivered,Website,30,131300.0,23634.0,0.0,154934.0,79300.0,52000.0,On Time,0,3.0,False
ORD-002807,CUS-0096,2025-11-13,2025-11-19,,,Pending,Direct Sales,30,266950.0,48051.0,0.0,315001.0,169650.0,97300.0,Overdue Open Order,286,,True
ORD-002808,CUS-0113,2025-12-26,2026-01-07,2025-12-31,2026-01-04,Delivered,Website,60,1030710.0,185527.8,0.0,1216237.8,829800.0,200910.0,On Time,0,9.0,False
ORD-002809,CUS-0116,2026-04-15,2026-04-20,2026-04-18,2026-04-20,Delivered,Website,30,680306.25,122455.12,0.0,802761.38,541500.0,138806.25,On Time,0,5.0,False
ORD-002810,CUS-0034,2026-06-14,2026-06-18,2026-06-16,2026-06-18,Delivered,Corporate Account,30,202125.0,36382.5,0.0,238507.5,130250.0,71875.0,On Time,0,4.0,False
ORD-002811,CUS-0018,2026-05-02,2026-05-11,2026-05-09,2026-05-10,Delivered,Direct Sales,30,26500.0,4770.0,1500.0,32770.0,16250.0,10250.0,On Time,0,8.0,False
ORD-002812,CUS-0004,2026-01-30,2026-02-05,,,Confirmed,Direct Sales,30,1020532.5,183695.85,0.0,1204228.35,762000.0,258532.5,Overdue Open Order,208,,True
ORD-002813,CUS-0064,2026-07-03,2026-07-13,2026-07-05,2026-07-07,Delivered,Corporate Account,30,1475537.5,265596.75,0.0,1741134.25,1087050.0,388487.5,On Time,0,4.0,False
ORD-002814,CUS-0047,2026-05-17,2026-05-24,2026-05-22,2026-05-24,Delivered,Phone / WhatsApp,30,367500.0,66150.0,0.0,433650.0,248400.0,119100.0,On Time,0,7.0,False
ORD-002815,CUS-0112,2026-05-27,2026-06-05,2026-06-02,2026-06-05,Delivered,Phone / WhatsApp,15,267662.5,48179.25,0.0,315841.75,201950.0,65712.5,On Time,0,9.0,False
ORD-002816,CUS-0038,2026-04-20,2026-04-24,2026-04-27,2026-04-28,Partially Returned,Direct Sales,45,1170653.75,210717.67,0.0,1381371.43,874900.0,295753.75,Delayed,4,8.0,False
ORD-002817,CUS-0104,2025-12-16,2025-12-26,2025-12-20,2025-12-24,Delivered,Direct Sales,30,1370098.75,246617.77,0.0,1616716.52,1044250.0,325848.75,On Time,0,8.0,False
ORD-002818,CUS-0005,2025-12-30,2026-01-14,2026-01-01,2026-01-02,Delivered,Website,30,1995800.0,359244.0,0.0,2355044.0,1497700.0,498100.0,On Time,0,3.0,False
ORD-002819,CUS-0102,2025-10-07,2025-10-21,2025-10-11,2025-10-15,Delivered,Corporate Account,45,2476438.75,445758.97,0.0,2922197.73,1846850.0,629588.75,On Time,0,8.0,False
ORD-002820,CUS-0010,2025-08-04,2025-08-14,2025-08-07,2025-08-09,Delivered,Tender,30,1330360.0,239464.8,0.0,1569824.8,1017100.0,313260.0,On Time,0,5.0,False
ORD-002821,CUS-0100,2026-02-18,2026-02-22,2026-02-24,,Shipped,Direct Sales,45,282406.25,50833.12,0.0,333239.38,212750.0,69656.25,Overdue Open Order,191,,True
ORD-002822,CUS-0060,2026-07-06,2026-07-21,2026-07-11,2026-07-14,Delivered,Corporate Account,15,1141130.0,205403.4,0.0,1346533.4,832250.0,308880.0,On Time,0,8.0,False
ORD-002823,CUS-0044,2026-07-13,2026-07-19,2026-07-20,2026-07-22,Delivered,Direct Sales,60,2329602.5,419328.45,0.0,2748930.95,1784050.0,545552.5,Delayed,3,9.0,False
ORD-002824,CUS-0101,2025-06-24,2025-07-03,,,Cancelled,Tender,30,691610.0,124489.8,0.0,816099.8,503900.0,187710.0,Cancelled,0,,False
ORD-002825,CUS-0075,2025-06-23,2025-07-04,2025-06-28,2025-06-29,Partially Returned,Corporate Account,30,5980970.0,1076574.6,0.0,7057544.6,4983700.0,997270.0,On Time,0,6.0,False
ORD-002826,CUS-0048,2026-02-25,2026-03-06,2026-02-26,2026-02-27,Delivered,Corporate Account,30,136015.0,24482.7,0.0,160497.7,98100.0,37915.0,On Time,0,2.0,False
ORD-002827,CUS-0012,2026-01-25,2026-01-31,2026-01-27,,Shipped,Website,30,465783.75,83841.07,0.0,549624.82,360900.0,104883.75,Overdue Open Order,213,,True
ORD-002828,CUS-0024,2026-06-09,2026-06-16,2026-06-13,2026-06-14,Delivered,Direct Sales,60,1355870.0,244056.6,0.0,1599926.6,1070850.0,285020.0,On Time,0,5.0,False
ORD-002829,CUS-0047,2026-04-18,2026-05-01,2026-04-24,2026-04-25,Delivered,Corporate Account,30,657370.0,118326.6,0.0,775696.6,491300.0,166070.0,On Time,0,7.0,False
ORD-002830,CUS-0012,2026-03-23,2026-04-06,2026-03-29,2026-04-03,Delivered,Direct Sales,30,911253.75,164025.67,0.0,1075279.43,717200.0,194053.75,On Time,0,11.0,False
ORD-002831,CUS-0094,2026-08-03,2026-08-15,2026-08-07,2026-08-10,Delivered,Website,45,721800.0,129924.0,0.0,851724.0,588250.0,133550.0,On Time,0,7.0,False
ORD-002832,CUS-0024,2026-06-03,2026-06-08,2026-06-07,2026-06-10,Delivered,Corporate Account,60,2497595.0,449567.1,0.0,2947162.1,1901050.0,596545.0,Delayed,2,7.0,False
ORD-002833,CUS-0088,2025-09-24,2025-09-29,2025-09-26,2025-09-27,Delivered,Website,30,2243127.5,403762.95,0.0,2646890.45,1663500.0,579627.5,On Time,0,3.0,False
ORD-002834,CUS-0029,2025-08-17,2025-08-27,2025-08-18,2025-08-23,Partially Returned,Corporate Account,15,73915.0,13304.7,1500.0,88719.7,52900.0,21015.0,On Time,0,6.0,False
ORD-002835,CUS-0037,2025-07-14,2025-07-18,2025-07-15,2025-07-18,Delivered,Corporate Account,30,2186280.0,393530.4,0.0,2579810.4,1713350.0,472930.0,On Time,0,4.0,False
ORD-002836,CUS-0003,2025-09-08,2025-09-21,2025-09-15,2025-09-16,Delivered,Corporate Account,15,245805.0,44244.9,0.0,290049.9,172800.0,73005.0,On Time,0,8.0,False
ORD-002837,CUS-0011,2025-07-29,2025-08-12,2025-07-31,2025-08-05,Partially Returned,Direct Sales,60,2850480.0,513086.4,0.0,3363566.4,2109600.0,740880.0,On Time,0,7.0,False
ORD-002838,CUS-0073,2026-06-17,2026-06-21,2026-06-23,2026-06-24,Delivered,Direct Sales,30,1134822.5,204268.05,0.0,1339090.55,859950.0,274872.5,Delayed,3,7.0,False
ORD-002839,CUS-0089,2026-04-13,2026-04-19,,,Cancelled,Corporate Account,45,1453773.75,261679.27,0.0,1715453.02,990700.0,463073.75,Cancelled,0,,False
ORD-002840,CUS-0053,2026-08-08,2026-08-15,2026-08-15,2026-08-20,Delivered,Direct Sales,45,617856.25,111214.12,0.0,729070.38,446450.0,171406.25,Delayed,5,12.0,False
ORD-002841,CUS-0110,2025-06-23,2025-06-28,,,Processing,Website,30,35245.0,6344.1,1500.0,43089.1,22750.0,12495.0,Overdue Open Order,430,,True
ORD-002842,CUS-0024,2026-07-22,2026-07-31,2026-07-26,2026-07-30,Delivered,Corporate Account,60,4928525.0,887134.5,0.0,5815659.5,3602000.0,1326525.0,On Time,0,8.0,False
ORD-002843,CUS-0001,2025-06-07,2025-06-22,,,Cancelled,Tender,45,7909932.5,1423787.85,0.0,9333720.35,6231850.0,1678082.5,Cancelled,0,,False
ORD-002844,CUS-0081,2025-07-31,2025-08-08,,,Confirmed,Corporate Account,60,5584741.25,1005253.42,0.0,6589994.67,4387600.0,1197141.25,Overdue Open Order,389,,True
ORD-002845,CUS-0118,2025-06-23,2025-06-27,2025-06-29,2025-07-02,Delivered,Corporate Account,30,547050.0,98469.0,0.0,645519.0,388650.0,158400.0,Delayed,5,9.0,False
ORD-002846,CUS-0083,2026-02-14,2026-02-26,,,Confirmed,Direct Sales,30,552900.0,99522.0,0.0,652422.0,401450.0,151450.0,Overdue Open Order,187,,True
ORD-002847,CUS-0115,2025-12-31,2026-01-09,2026-01-06,2026-01-07,Delivered,Corporate Account,30,2913460.0,524422.8,0.0,3437882.8,2445600.0,467860.0,On Time,0,7.0,False
ORD-002848,CUS-0013,2026-05-24,2026-06-06,2026-05-25,2026-05-30,Delivered,Corporate Account,45,389625.0,70132.5,0.0,459757.5,263600.0,126025.0,On Time,0,6.0,False
ORD-002849,CUS-0043,2025-04-15,2025-04-23,2025-04-17,2025-04-22,Delivered,Tender,45,1135777.5,204439.95,0.0,1340217.45,855150.0,280627.5,On Time,0,7.0,False
ORD-002850,CUS-0005,2026-05-20,2026-05-30,2026-05-27,2026-05-28,Delivered,Direct Sales,30,3369600.0,606528.0,0.0,3976128.0,2660700.0,708900.0,On Time,0,8.0,False
ORD-002851,CUS-0112,2026-06-22,2026-07-07,2026-06-23,2026-06-24,Delivered,Website,15,326760.0,58816.8,0.0,385576.8,244300.0,82460.0,On Time,0,2.0,False
ORD-002852,CUS-0120,2025-07-14,2025-07-22,2025-07-15,2025-07-17,Delivered,Website,30,886426.25,159556.73,0.0,1045982.97,655450.0,230976.25,On Time,0,3.0,False
ORD-002853,CUS-0086,2025-03-23,2025-04-07,,,Processing,Direct Sales,15,241375.0,43447.5,0.0,284822.5,175450.0,65925.0,Overdue Open Order,512,,True
ORD-002854,CUS-0024,2025-11-05,2025-11-11,2025-11-06,2025-11-09,Delivered,Website,60,1742105.0,313578.9,0.0,2055683.9,1285650.0,456455.0,On Time,0,4.0,False
ORD-002855,CUS-0105,2025-08-11,2025-08-26,2025-08-16,2025-08-17,Delivered,Direct Sales,15,1313412.5,236414.25,0.0,1549826.75,957850.0,355562.5,On Time,0,6.0,False
ORD-002856,CUS-0058,2026-02-21,2026-02-25,,,Processing,Phone / WhatsApp,45,1037250.0,186705.0,0.0,1223955.0,750300.0,286950.0,Overdue Open Order,188,,True
ORD-002857,CUS-0062,2026-06-09,2026-06-24,2026-06-11,2026-06-13,Delivered,Website,45,177120.0,31881.6,0.0,209001.6,127600.0,49520.0,On Time,0,4.0,False
ORD-002858,CUS-0001,2025-03-20,2025-03-29,,,Processing,Direct Sales,45,830690.0,149524.2,0.0,980214.2,539250.0,291440.0,Overdue Open Order,521,,True
ORD-002859,CUS-0075,2025-11-21,2025-12-06,,,Confirmed,Website,30,686280.0,123530.4,0.0,809810.4,512850.0,173430.0,Overdue Open Order,269,,True
ORD-002860,CUS-0024,2025-09-14,2025-09-20,,,Cancelled,Corporate Account,60,586000.0,105480.0,0.0,691480.0,425000.0,161000.0,Cancelled,0,,False
ORD-002861,CUS-0112,2025-08-29,2025-09-08,2025-09-03,2025-09-07,Delivered,Corporate Account,15,379762.5,68357.25,0.0,448119.75,291950.0,87812.5,On Time,0,9.0,False
ORD-002862,CUS-0094,2026-06-23,2026-07-08,2026-06-25,2026-06-27,Delivered,Phone / WhatsApp,45,369640.0,66535.2,0.0,436175.2,249200.0,120440.0,On Time,0,4.0,False
ORD-002863,CUS-0071,2026-02-02,2026-02-06,2026-02-06,2026-02-10,Delivered,Phone / WhatsApp,30,335913.75,60464.47,0.0,396378.22,257950.0,77963.75,Delayed,4,8.0,False
ORD-002864,CUS-0083,2026-05-28,2026-06-02,,,Processing,Corporate Account,30,2504290.0,450772.2,0.0,2955062.2,1815750.0,688540.0,Overdue Open Order,91,,True
ORD-002865,CUS-0028,2025-09-09,2025-09-20,2025-09-12,2025-09-17,Delivered,Corporate Account,30,3063355.0,551403.9,0.0,3614758.9,2398700.0,664655.0,On Time,0,8.0,False
ORD-002866,CUS-0005,2026-01-26,2026-01-31,2026-01-30,,Shipped,Direct Sales,30,3208668.75,577560.38,0.0,3786229.12,2459450.0,749218.75,Overdue Open Order,213,,True
ORD-002867,CUS-0082,2026-03-26,2026-04-06,2026-03-28,2026-03-31,Delivered,Direct Sales,30,58520.0,10533.6,2500.0,71553.6,39200.0,19320.0,On Time,0,5.0,False
ORD-002868,CUS-0016,2026-03-05,2026-03-20,2026-03-07,,Shipped,Corporate Account,45,1084430.0,195197.4,0.0,1279627.4,797650.0,286780.0,Overdue Open Order,165,,True
ORD-002869,CUS-0052,2025-12-14,2025-12-22,2025-12-18,2025-12-19,Partially Returned,Website,45,708267.5,127488.15,0.0,835755.65,497100.0,211167.5,On Time,0,5.0,False
ORD-002870,CUS-0087,2025-05-04,2025-05-08,,,Confirmed,Phone / WhatsApp,30,413567.5,74442.15,0.0,488009.65,292500.0,121067.5,Overdue Open Order,481,,True
ORD-002871,CUS-0092,2026-08-12,2026-08-21,2026-08-15,2026-08-17,Delivered,Corporate Account,30,55020.0,9903.6,1500.0,66423.6,35500.0,19520.0,On Time,0,5.0,False
ORD-002872,CUS-0046,2025-09-15,2025-09-27,2025-09-20,2025-09-23,Delivered,Tender,60,2727501.25,490950.22,0.0,3218451.48,2030750.0,696751.25,On Time,0,8.0,False
ORD-002873,CUS-0065,2025-11-16,2025-11-28,,,Pending,Corporate Account,30,604500.0,108810.0,0.0,713310.0,448400.0,156100.0,Overdue Open Order,277,,True
ORD-002874,CUS-0047,2026-01-16,2026-01-21,2026-01-18,,Shipped,Corporate Account,30,607500.0,109350.0,0.0,716850.0,427200.0,180300.0,Overdue Open Order,223,,True
ORD-002875,CUS-0083,2026-08-19,2026-09-02,2026-08-22,2026-08-27,Delivered,Phone / WhatsApp,30,549861.25,98975.02,0.0,648836.28,388750.0,161111.25,On Time,0,8.0,False
ORD-002876,CUS-0080,2025-04-03,2025-04-07,2025-04-09,2025-04-13,Delivered,Corporate Account,30,138287.5,24891.75,0.0,163179.25,102700.0,35587.5,Delayed,6,10.0,False
ORD-002877,CUS-0101,2025-12-08,2025-12-17,2025-12-09,2025-12-14,Delivered,Tender,30,130515.0,23492.7,0.0,154007.7,101250.0,29265.0,On Time,0,6.0,False
ORD-002878,CUS-0037,2026-04-14,2026-04-24,2026-04-21,2026-04-24,Delivered,Direct Sales,30,255115.0,45920.7,0.0,301035.7,206850.0,48265.0,On Time,0,10.0,False
ORD-002879,CUS-0088,2026-08-22,2026-08-28,2026-08-28,2026-09-01,Delivered,Direct Sales,30,76081.25,13694.62,2000.0,91775.88,55750.0,20331.25,Delayed,4,10.0,False
ORD-002880,CUS-0089,2025-08-13,2025-08-27,2025-08-15,2025-08-16,Delivered,Direct Sales,45,3202045.0,576368.1,0.0,3778413.1,2414600.0,787445.0,On Time,0,3.0,False
ORD-002881,CUS-0117,2026-07-15,2026-07-27,2026-07-20,2026-07-21,Delivered,Corporate Account,30,368207.5,66277.35,0.0,434484.85,281000.0,87207.5,On Time,0,6.0,False
ORD-002882,CUS-0069,2026-05-10,2026-05-17,,,Confirmed,Website,30,137235.0,24702.3,0.0,161937.3,109800.0,27435.0,Overdue Open Order,107,,True
ORD-002883,CUS-0029,2025-08-03,2025-08-12,2025-08-08,2025-08-13,Delivered,Direct Sales,15,201000.0,36180.0,0.0,237180.0,145200.0,55800.0,Delayed,1,10.0,False
ORD-002884,CUS-0014,2026-03-04,2026-03-10,2026-03-08,2026-03-13,Delivered,Direct Sales,45,794937.5,143088.75,0.0,938026.25,591900.0,203037.5,Delayed,3,9.0,False
ORD-002885,CUS-0075,2026-08-12,2026-08-18,2026-08-18,2026-08-23,Delivered,Direct Sales,30,1756436.25,316158.52,0.0,2072594.77,1321000.0,435436.25,Delayed,5,11.0,False
ORD-002886,CUS-0049,2026-03-19,2026-03-23,2026-03-26,2026-03-28,Delivered,Direct Sales,45,1768235.0,318282.3,0.0,2086517.3,1346800.0,421435.0,Delayed,5,9.0,False
ORD-002887,CUS-0076,2025-04-01,2025-04-15,,,Cancelled,Corporate Account,45,1242267.5,223608.15,0.0,1465875.65,905650.0,336617.5,Cancelled,0,,False
ORD-002888,CUS-0044,2026-05-09,2026-05-18,2026-05-14,,Shipped,Direct Sales,60,404775.0,72859.5,0.0,477634.5,314600.0,90175.0,Overdue Open Order,106,,True
ORD-002889,CUS-0011,2026-08-26,2026-08-31,2026-09-01,2026-09-01,Delivered,Corporate Account,60,1161442.5,209059.65,0.0,1370502.15,867350.0,294092.5,Delayed,1,6.0,False
ORD-002890,CUS-0058,2025-04-29,2025-05-05,2025-05-01,2025-05-02,Delivered,Corporate Account,45,352251.25,63405.22,0.0,415656.47,225700.0,126551.25,On Time,0,3.0,False
ORD-002891,CUS-0047,2026-06-22,2026-06-26,2026-06-28,2026-07-03,Delivered,Direct Sales,30,392437.5,70638.75,0.0,463076.25,246100.0,146337.5,Delayed,7,11.0,False
ORD-002892,CUS-0113,2026-05-15,2026-05-25,2026-05-17,2026-05-19,Delivered,Corporate Account,60,535157.5,96328.35,0.0,631485.85,389200.0,145957.5,On Time,0,4.0,False
ORD-002893,CUS-0003,2025-12-11,2025-12-17,2025-12-15,2025-12-18,Delivered,Corporate Account,15,1257718.75,226389.38,0.0,1484108.12,945600.0,312118.75,Delayed,1,7.0,False
ORD-002894,CUS-0065,2025-12-26,2026-01-10,2026-01-01,2026-01-03,Delivered,Website,30,47967.5,8634.15,2500.0,59101.65,31200.0,16767.5,On Time,0,8.0,False
ORD-002895,CUS-0052,2026-06-01,2026-06-15,2026-06-05,2026-06-06,Delivered,Tender,45,25900.0,4662.0,1500.0,32062.0,16500.0,9400.0,On Time,0,5.0,False
ORD-002896,CUS-0008,2026-03-22,2026-04-04,2026-03-25,2026-03-29,Returned,Direct Sales,45,1061820.0,191127.6,0.0,1252947.6,869850.0,191970.0,On Time,0,7.0,False
ORD-002897,CUS-0074,2026-01-25,2026-02-07,2026-01-29,2026-01-31,Delivered,Direct Sales,30,1163497.5,209429.55,0.0,1372927.05,941050.0,222447.5,On Time,0,6.0,False
ORD-002898,CUS-0050,2026-03-09,2026-03-24,2026-03-12,2026-03-15,Delivered,Corporate Account,60,2542025.0,457564.5,0.0,2999589.5,2050350.0,491675.0,On Time,0,6.0,False
