order_item_id,order_id,product_id,quantity,unit_price,unit_cost,discount_percent,discount_amount,line_total,line_cost
ITM-0009515,ORD-002631,PRD-0007,16,33250.0,23700.0,10.0,53200.0,478800.0,379200.0
ITM-0009516,ORD-002631,PRD-0048,13,160400.0,117650.0,5.0,104260.0,1980940.0,1529450.0
ITM-0009517,ORD-002631,PRD-0060,10,16450.0,11150.0,5.0,8225.0,156275.0,111500.0
ITM-0009518,ORD-002631,PRD-0045,32,4400.0,2800.0,0.0,0.0,140800.0,89600.0
ITM-0009519,ORD-002632,PRD-0030,12,35850.0,25550.0,2.5,10755.0,419445.0,306600.0
ITM-0009520,ORD-002633,PRD-0057,8,25450.0,17350.0,10.0,20360.0,183240.0,138800.0
ITM-0009521,ORD-002633,PRD-0037,33,7650.0,5500.0,7.5,18933.75,233516.25,181500.0
ITM-0009522,ORD-002633,PRD-0008,5,11400.0,7800.0,10.0,5700.0,51300.0,39000.0
ITM-0009523,ORD-002633,PRD-0048,5,160400.0,117650.0,7.5,60150.0,741850.0,588250.0
ITM-0009524,ORD-002633,PRD-0069,11,41700.0,30300.0,2.5,11467.5,447232.5,333300.0
ITM-0009525,ORD-002634,PRD-0046,24,141200.0,107400.0,0.0,0.0,3388800.0,2577600.0
ITM-0009526,ORD-002634,PRD-0022,4,13950.0,9250.0,2.5,1395.0,54405.0,37000.0
ITM-0009527,ORD-002634,PRD-0010,4,50450.0,37650.0,7.5,15135.0,186665.0,150600.0
ITM-0009528,ORD-002634,PRD-0034,4,2800.0,1650.0,5.0,560.0,10640.0,6600.0
ITM-0009529,ORD-002634,PRD-0030,37,35850.0,25550.0,0.0,0.0,1326450.0,945350.0
ITM-0009530,ORD-002634,PRD-0052,12,40400.0,29250.0,10.0,48480.0,436320.0,351000.0
ITM-0009531,ORD-002634,PRD-0037,73,7650.0,5500.0,0.0,0.0,558450.0,401500.0
ITM-0009532,ORD-002635,PRD-0038,16,32300.0,22650.0,12.5,64600.0,452200.0,362400.0
ITM-0009533,ORD-002635,PRD-0050,27,1200.0,650.0,10.0,3240.0,29160.0,17550.0
ITM-0009534,ORD-002635,PRD-0007,13,33250.0,23700.0,7.5,32418.75,399831.25,308100.0
ITM-0009535,ORD-002635,PRD-0060,13,16450.0,11150.0,0.0,0.0,213850.0,144950.0
ITM-0009536,ORD-002635,PRD-0053,8,50250.0,36300.0,0.0,0.0,402000.0,290400.0
ITM-0009537,ORD-002636,PRD-0030,14,35850.0,25550.0,5.0,25095.0,476805.0,357700.0
ITM-0009538,ORD-002636,PRD-0005,22,11500.0,7900.0,10.0,25300.0,227700.0,173800.0
ITM-0009539,ORD-002636,PRD-0034,4,2800.0,1650.0,0.0,0.0,11200.0,6600.0
ITM-0009540,ORD-002636,PRD-0037,39,7650.0,5500.0,10.0,29835.0,268515.0,214500.0
ITM-0009541,ORD-002636,PRD-0025,12,32700.0,22850.0,7.5,29430.0,362970.0,274200.0
ITM-0009542,ORD-002637,PRD-0052,9,40400.0,29250.0,2.5,9090.0,354510.0,263250.0
ITM-0009543,ORD-002637,PRD-0036,18,170650.0,122850.0,10.0,307170.0,2764530.0,2211300.0
ITM-0009544,ORD-002638,PRD-0030,27,35850.0,25550.0,10.0,96795.0,871155.0,689850.0
ITM-0009545,ORD-002638,PRD-0015,4,19300.0,12700.0,0.0,0.0,77200.0,50800.0
ITM-0009546,ORD-002639,PRD-0032,8,383350.0,305700.0,7.5,230010.0,2836790.0,2445600.0
ITM-0009547,ORD-002640,PRD-0026,39,5050.0,3050.0,7.5,14771.25,182178.75,118950.0
ITM-0009548,ORD-002641,PRD-0005,32,11500.0,7900.0,5.0,18400.0,349600.0,252800.0
ITM-0009549,ORD-002641,PRD-0027,21,11500.0,7200.0,5.0,12075.0,229425.0,151200.0
ITM-0009550,ORD-002641,PRD-0038,13,32300.0,22650.0,7.5,31492.5,388407.5,294450.0
ITM-0009551,ORD-002641,PRD-0007,2,33250.0,23700.0,7.5,4987.5,61512.5,47400.0
ITM-0009552,ORD-002642,PRD-0034,12,2800.0,1650.0,5.0,1680.0,31920.0,19800.0
ITM-0009553,ORD-002642,PRD-0024,35,17950.0,12350.0,7.5,47118.75,581131.25,432250.0
ITM-0009554,ORD-002642,PRD-0027,10,11500.0,7200.0,12.5,14375.0,100625.0,72000.0
ITM-0009555,ORD-002642,PRD-0058,4,28050.0,19450.0,7.5,8415.0,103785.0,77800.0
ITM-0009556,ORD-002642,PRD-0065,25,9000.0,5800.0,2.5,5625.0,219375.0,145000.0
ITM-0009557,ORD-002643,PRD-0034,2,2800.0,1650.0,0.0,0.0,5600.0,3300.0
ITM-0009558,ORD-002643,PRD-0007,7,33250.0,23700.0,7.5,17456.25,215293.75,165900.0
ITM-0009559,ORD-002643,PRD-0040,5,70550.0,49600.0,2.5,8818.75,343931.25,248000.0
ITM-0009560,ORD-002643,PRD-0045,35,4400.0,2800.0,2.5,3850.0,150150.0,98000.0
ITM-0009561,ORD-002644,PRD-0005,15,11500.0,7900.0,5.0,8625.0,163875.0,118500.0
ITM-0009562,ORD-002645,PRD-0007,3,33250.0,23700.0,5.0,4987.5,94762.5,71100.0
ITM-0009563,ORD-002645,PRD-0014,17,199750.0,146450.0,5.0,169787.5,3225962.5,2489650.0
ITM-0009564,ORD-002646,PRD-0034,4,2800.0,1650.0,5.0,560.0,10640.0,6600.0
ITM-0009565,ORD-002646,PRD-0037,11,7650.0,5500.0,5.0,4207.5,79942.5,60500.0
ITM-0009566,ORD-002646,PRD-0005,24,11500.0,7900.0,2.5,6900.0,269100.0,189600.0
ITM-0009567,ORD-002647,PRD-0016,17,18750.0,12900.0,10.0,31875.0,286875.0,219300.0
ITM-0009568,ORD-002647,PRD-0003,25,88300.0,65000.0,0.0,0.0,2207500.0,1625000.0
ITM-0009569,ORD-002647,PRD-0027,50,11500.0,7200.0,5.0,28750.0,546250.0,360000.0
ITM-0009570,ORD-002647,PRD-0004,38,7100.0,4600.0,5.0,13490.0,256310.0,174800.0
ITM-0009571,ORD-002647,PRD-0005,38,11500.0,7900.0,0.0,0.0,437000.0,300200.0
ITM-0009572,ORD-002647,PRD-0017,21,15250.0,10000.0,5.0,16012.5,304237.5,210000.0
ITM-0009573,ORD-002648,PRD-0015,11,19300.0,12700.0,7.5,15922.5,196377.5,139700.0
ITM-0009574,ORD-002648,PRD-0004,32,7100.0,4600.0,0.0,0.0,227200.0,147200.0
ITM-0009575,ORD-002648,PRD-0011,2,50250.0,35950.0,0.0,0.0,100500.0,71900.0
ITM-0009576,ORD-002648,PRD-0070,30,5100.0,3300.0,10.0,15300.0,137700.0,99000.0
ITM-0009577,ORD-002649,PRD-0069,4,41700.0,30300.0,0.0,0.0,166800.0,121200.0
ITM-0009578,ORD-002649,PRD-0017,19,15250.0,10000.0,7.5,21731.25,268018.75,190000.0
ITM-0009579,ORD-002649,PRD-0005,41,11500.0,7900.0,10.0,47150.0,424350.0,323900.0
ITM-0009580,ORD-002649,PRD-0026,90,5050.0,3050.0,10.0,45450.0,409050.0,274500.0
ITM-0009581,ORD-002649,PRD-0008,11,11400.0,7800.0,7.5,9405.0,115995.0,85800.0
ITM-0009582,ORD-002649,PRD-0057,15,25450.0,17350.0,12.5,47718.75,334031.25,260250.0
ITM-0009583,ORD-002650,PRD-0034,3,2800.0,1650.0,10.0,840.0,7560.0,4950.0
ITM-0009584,ORD-002650,PRD-0030,32,35850.0,25550.0,10.0,114720.0,1032480.0,817600.0
ITM-0009585,ORD-002651,PRD-0007,14,33250.0,23700.0,10.0,46550.0,418950.0,331800.0
ITM-0009586,ORD-002652,PRD-0057,12,25450.0,17350.0,2.5,7635.0,297765.0,208200.0
ITM-0009587,ORD-002652,PRD-0050,10,1200.0,650.0,7.5,900.0,11100.0,6500.0
ITM-0009588,ORD-002652,PRD-0034,15,2800.0,1650.0,7.5,3150.0,38850.0,24750.0
ITM-0009589,ORD-002653,PRD-0034,3,2800.0,1650.0,7.5,630.0,7770.0,4950.0
ITM-0009590,ORD-002653,PRD-0023,5,46600.0,33950.0,12.5,29125.0,203875.0,169750.0
ITM-0009591,ORD-002654,PRD-0066,14,5300.0,3250.0,7.5,5565.0,68635.0,45500.0
ITM-0009592,ORD-002654,PRD-0057,8,25450.0,17350.0,7.5,15270.0,188330.0,138800.0
ITM-0009593,ORD-002654,PRD-0011,6,50250.0,35950.0,2.5,7537.5,293962.5,215700.0
ITM-0009594,ORD-002654,PRD-0001,10,49000.0,35150.0,0.0,0.0,490000.0,351500.0
ITM-0009595,ORD-002655,PRD-0044,28,3350.0,2000.0,5.0,4690.0,89110.0,56000.0
ITM-0009596,ORD-002656,PRD-0040,9,70550.0,49600.0,5.0,31747.5,603202.5,446400.0
ITM-0009597,ORD-002656,PRD-0069,4,41700.0,30300.0,2.5,4170.0,162630.0,121200.0
ITM-0009598,ORD-002656,PRD-0026,18,5050.0,3050.0,5.0,4545.0,86355.0,54900.0
ITM-0009599,ORD-002657,PRD-0005,20,11500.0,7900.0,5.0,11500.0,218500.0,158000.0
ITM-0009600,ORD-002658,PRD-0025,19,32700.0,22850.0,7.5,46597.5,574702.5,434150.0
ITM-0009601,ORD-002658,PRD-0013,16,8750.0,5350.0,10.0,14000.0,126000.0,85600.0
ITM-0009602,ORD-002658,PRD-0007,6,33250.0,23700.0,10.0,19950.0,179550.0,142200.0
ITM-0009603,ORD-002658,PRD-0026,61,5050.0,3050.0,10.0,30805.0,277245.0,186050.0
ITM-0009604,ORD-002658,PRD-0037,58,7650.0,5500.0,7.5,33277.5,410422.5,319000.0
ITM-0009605,ORD-002658,PRD-0040,16,70550.0,49600.0,0.0,0.0,1128800.0,793600.0
ITM-0009606,ORD-002659,PRD-0005,32,11500.0,7900.0,0.0,0.0,368000.0,252800.0
ITM-0009607,ORD-002659,PRD-0069,24,41700.0,30300.0,7.5,75060.0,925740.0,727200.0
ITM-0009608,ORD-002659,PRD-0056,12,16900.0,12000.0,7.5,15210.0,187590.0,144000.0
ITM-0009609,ORD-002659,PRD-0007,24,33250.0,23700.0,5.0,39900.0,758100.0,568800.0
ITM-0009610,ORD-002659,PRD-0066,32,5300.0,3250.0,2.5,4240.0,165360.0,104000.0
ITM-0009611,ORD-002659,PRD-0030,61,35850.0,25550.0,7.5,164013.75,2022836.25,1558550.0
ITM-0009612,ORD-002659,PRD-0044,44,3350.0,2000.0,5.0,7370.0,140030.0,88000.0
ITM-0009613,ORD-002660,PRD-0047,19,67750.0,48250.0,2.5,32181.25,1255068.75,916750.0
ITM-0009614,ORD-002660,PRD-0007,19,33250.0,23700.0,5.0,31587.5,600162.5,450300.0
ITM-0009615,ORD-002660,PRD-0037,39,7650.0,5500.0,5.0,14917.5,283432.5,214500.0
ITM-0009616,ORD-002660,PRD-0054,27,6000.0,4000.0,0.0,0.0,162000.0,108000.0
ITM-0009617,ORD-002661,PRD-0007,5,33250.0,23700.0,12.5,20781.25,145468.75,118500.0
ITM-0009618,ORD-002661,PRD-0048,1,160400.0,117650.0,0.0,0.0,160400.0,117650.0
ITM-0009619,ORD-002662,PRD-0016,9,18750.0,12900.0,12.5,21093.75,147656.25,116100.0
ITM-0009620,ORD-002663,PRD-0056,4,16900.0,12000.0,0.0,0.0,67600.0,48000.0
ITM-0009621,ORD-002663,PRD-0027,49,11500.0,7200.0,0.0,0.0,563500.0,352800.0
ITM-0009622,ORD-002663,PRD-0036,4,170650.0,122850.0,5.0,34130.0,648470.0,491400.0
ITM-0009623,ORD-002663,PRD-0052,8,40400.0,29250.0,7.5,24240.0,298960.0,234000.0
ITM-0009624,ORD-002664,PRD-0030,23,35850.0,25550.0,2.5,20613.75,803936.25,587650.0
ITM-0009625,ORD-002664,PRD-0005,12,11500.0,7900.0,0.0,0.0,138000.0,94800.0
ITM-0009626,ORD-002665,PRD-0012,11,42850.0,31750.0,5.0,23567.5,447782.5,349250.0
ITM-0009627,ORD-002665,PRD-0034,6,2800.0,1650.0,5.0,840.0,15960.0,9900.0
ITM-0009628,ORD-002665,PRD-0005,17,11500.0,7900.0,5.0,9775.0,185725.0,134300.0
ITM-0009629,ORD-002665,PRD-0069,9,41700.0,30300.0,7.5,28147.5,347152.5,272700.0
ITM-0009630,ORD-002665,PRD-0053,11,50250.0,36300.0,7.5,41456.25,511293.75,399300.0
ITM-0009631,ORD-002665,PRD-0066,20,5300.0,3250.0,0.0,0.0,106000.0,65000.0
ITM-0009632,ORD-002666,PRD-0034,2,2800.0,1650.0,7.5,420.0,5180.0,3300.0
ITM-0009633,ORD-002666,PRD-0005,36,11500.0,7900.0,7.5,31050.0,382950.0,284400.0
ITM-0009634,ORD-002667,PRD-0052,5,40400.0,29250.0,0.0,0.0,202000.0,146250.0
ITM-0009635,ORD-002667,PRD-0044,42,3350.0,2000.0,5.0,7035.0,133665.0,84000.0
ITM-0009636,ORD-002667,PRD-0049,32,2250.0,1400.0,12.5,9000.0,63000.0,44800.0
ITM-0009637,ORD-002667,PRD-0014,2,199750.0,146450.0,10.0,39950.0,359550.0,292900.0
ITM-0009638,ORD-002668,PRD-0069,19,41700.0,30300.0,2.5,19807.5,772492.5,575700.0
ITM-0009639,ORD-002668,PRD-0015,12,19300.0,12700.0,2.5,5790.0,225810.0,152400.0
ITM-0009640,ORD-002668,PRD-0052,19,40400.0,29250.0,0.0,0.0,767600.0,555750.0
ITM-0009641,ORD-002668,PRD-0003,4,88300.0,65000.0,10.0,35320.0,317880.0,260000.0
ITM-0009642,ORD-002668,PRD-0050,46,1200.0,650.0,5.0,2760.0,52440.0,29900.0
ITM-0009643,ORD-002668,PRD-0065,39,9000.0,5800.0,2.5,8775.0,342225.0,226200.0
ITM-0009644,ORD-002668,PRD-0034,12,2800.0,1650.0,5.0,1680.0,31920.0,19800.0
ITM-0009645,ORD-002669,PRD-0026,36,5050.0,3050.0,12.5,22725.0,159075.0,109800.0
ITM-0009646,ORD-002669,PRD-0051,89,7700.0,4850.0,0.0,0.0,685300.0,431650.0
ITM-0009647,ORD-002670,PRD-0003,7,88300.0,65000.0,7.5,46357.5,571742.5,455000.0
ITM-0009648,ORD-002670,PRD-0064,9,40250.0,28850.0,5.0,18112.5,344137.5,259650.0
ITM-0009649,ORD-002670,PRD-0007,13,33250.0,23700.0,5.0,21612.5,410637.5,308100.0
ITM-0009650,ORD-002671,PRD-0011,9,50250.0,35950.0,0.0,0.0,452250.0,323550.0
ITM-0009651,ORD-002671,PRD-0045,28,4400.0,2800.0,12.5,15400.0,107800.0,78400.0
ITM-0009652,ORD-002671,PRD-0009,2,75050.0,56000.0,10.0,15010.0,135090.0,112000.0
ITM-0009653,ORD-002671,PRD-0020,12,31900.0,22100.0,10.0,38280.0,344520.0,265200.0
ITM-0009654,ORD-002672,PRD-0030,23,35850.0,25550.0,7.5,61841.25,762708.75,587650.0
ITM-0009655,ORD-002672,PRD-0010,19,50450.0,37650.0,5.0,47927.5,910622.5,715350.0
ITM-0009656,ORD-002672,PRD-0035,15,195800.0,149250.0,10.0,293700.0,2643300.0,2238750.0
ITM-0009657,ORD-002672,PRD-0034,19,2800.0,1650.0,2.5,1330.0,51870.0,31350.0
ITM-0009658,ORD-002672,PRD-0007,11,33250.0,23700.0,0.0,0.0,365750.0,260700.0
ITM-0009659,ORD-002672,PRD-0011,8,50250.0,35950.0,5.0,20100.0,381900.0,287600.0
ITM-0009660,ORD-002672,PRD-0053,11,50250.0,36300.0,10.0,55275.0,497475.0,399300.0
ITM-0009661,ORD-002673,PRD-0059,26,1850.0,1050.0,7.5,3607.5,44492.5,27300.0
ITM-0009662,ORD-002673,PRD-0040,11,70550.0,49600.0,5.0,38802.5,737247.5,545600.0
ITM-0009663,ORD-002673,PRD-0030,26,35850.0,25550.0,10.0,93210.0,838890.0,664300.0
ITM-0009664,ORD-002674,PRD-0037,17,7650.0,5500.0,7.5,9753.75,120296.25,93500.0
ITM-0009665,ORD-002674,PRD-0007,1,33250.0,23700.0,7.5,2493.75,30756.25,23700.0
ITM-0009666,ORD-002675,PRD-0044,63,3350.0,2000.0,5.0,10552.5,200497.5,126000.0
ITM-0009667,ORD-002675,PRD-0009,20,75050.0,56000.0,2.5,37525.0,1463475.0,1120000.0
ITM-0009668,ORD-002675,PRD-0038,17,32300.0,22650.0,5.0,27455.0,521645.0,385050.0
ITM-0009669,ORD-002675,PRD-0010,7,50450.0,37650.0,12.5,44143.75,309006.25,263550.0
ITM-0009670,ORD-002676,PRD-0034,2,2800.0,1650.0,12.5,700.0,4900.0,3300.0
ITM-0009671,ORD-002677,PRD-0028,31,6400.0,4200.0,10.0,19840.0,178560.0,130200.0
ITM-0009672,ORD-002677,PRD-0007,8,33250.0,23700.0,5.0,13300.0,252700.0,189600.0
ITM-0009673,ORD-002677,PRD-0005,18,11500.0,7900.0,5.0,10350.0,196650.0,142200.0
ITM-0009674,ORD-002678,PRD-0007,5,33250.0,23700.0,5.0,8312.5,157937.5,118500.0
ITM-0009675,ORD-002678,PRD-0030,15,35850.0,25550.0,5.0,26887.5,510862.5,383250.0
ITM-0009676,ORD-002678,PRD-0045,13,4400.0,2800.0,5.0,2860.0,54340.0,36400.0
ITM-0009677,ORD-002678,PRD-0050,17,1200.0,650.0,2.5,510.0,19890.0,11050.0
ITM-0009678,ORD-002678,PRD-0034,7,2800.0,1650.0,0.0,0.0,19600.0,11550.0
ITM-0009679,ORD-002679,PRD-0039,4,13350.0,9100.0,0.0,0.0,53400.0,36400.0
ITM-0009680,ORD-002680,PRD-0032,1,383350.0,305700.0,5.0,19167.5,364182.5,305700.0
ITM-0009681,ORD-002680,PRD-0029,5,30900.0,21650.0,5.0,7725.0,146775.0,108250.0
ITM-0009682,ORD-002680,PRD-0047,6,67750.0,48250.0,7.5,30487.5,376012.5,289500.0
ITM-0009683,ORD-002680,PRD-0027,29,11500.0,7200.0,7.5,25012.5,308487.5,208800.0
ITM-0009684,ORD-002681,PRD-0053,3,50250.0,36300.0,7.5,11306.25,139443.75,108900.0
ITM-0009685,ORD-002682,PRD-0050,22,1200.0,650.0,7.5,1980.0,24420.0,14300.0
ITM-0009686,ORD-002682,PRD-0056,6,16900.0,12000.0,0.0,0.0,101400.0,72000.0
ITM-0009687,ORD-002683,PRD-0011,3,50250.0,35950.0,0.0,0.0,150750.0,107850.0
ITM-0009688,ORD-002683,PRD-0045,19,4400.0,2800.0,7.5,6270.0,77330.0,53200.0
ITM-0009689,ORD-002683,PRD-0005,19,11500.0,7900.0,7.5,16387.5,202112.5,150100.0
ITM-0009690,ORD-002684,PRD-0005,21,11500.0,7900.0,7.5,18112.5,223387.5,165900.0
ITM-0009691,ORD-002684,PRD-0060,13,16450.0,11150.0,12.5,26731.25,187118.75,144950.0
ITM-0009692,ORD-002684,PRD-0045,24,4400.0,2800.0,7.5,7920.0,97680.0,67200.0
ITM-0009693,ORD-002684,PRD-0048,11,160400.0,117650.0,0.0,0.0,1764400.0,1294150.0
ITM-0009694,ORD-002684,PRD-0026,53,5050.0,3050.0,0.0,0.0,267650.0,161650.0
ITM-0009695,ORD-002684,PRD-0038,16,32300.0,22650.0,5.0,25840.0,490960.0,362400.0
ITM-0009696,ORD-002684,PRD-0030,26,35850.0,25550.0,10.0,93210.0,838890.0,664300.0
ITM-0009697,ORD-002685,PRD-0005,31,11500.0,7900.0,0.0,0.0,356500.0,244900.0
ITM-0009698,ORD-002685,PRD-0031,31,1600.0,900.0,0.0,0.0,49600.0,27900.0
ITM-0009699,ORD-002686,PRD-0038,1,32300.0,22650.0,7.5,2422.5,29877.5,22650.0
ITM-0009700,ORD-002686,PRD-0058,4,28050.0,19450.0,2.5,2805.0,109395.0,77800.0
ITM-0009701,ORD-002686,PRD-0031,2,1600.0,900.0,7.5,240.0,2960.0,1800.0
ITM-0009702,ORD-002687,PRD-0043,5,35950.0,25500.0,5.0,8987.5,170762.5,127500.0
ITM-0009703,ORD-002687,PRD-0015,2,19300.0,12700.0,7.5,2895.0,35705.0,25400.0
ITM-0009704,ORD-002687,PRD-0003,2,88300.0,65000.0,7.5,13245.0,163355.0,130000.0
ITM-0009705,ORD-002688,PRD-0069,1,41700.0,30300.0,5.0,2085.0,39615.0,30300.0
ITM-0009706,ORD-002688,PRD-0045,16,4400.0,2800.0,5.0,3520.0,66880.0,44800.0
ITM-0009707,ORD-002688,PRD-0009,9,75050.0,56000.0,2.5,16886.25,658563.75,504000.0
ITM-0009708,ORD-002688,PRD-0066,9,5300.0,3250.0,7.5,3577.5,44122.5,29250.0
ITM-0009709,ORD-002689,PRD-0065,38,9000.0,5800.0,2.5,8550.0,333450.0,220400.0
ITM-0009710,ORD-002689,PRD-0058,4,28050.0,19450.0,2.5,2805.0,109395.0,77800.0
ITM-0009711,ORD-002689,PRD-0056,25,16900.0,12000.0,5.0,21125.0,401375.0,300000.0
ITM-0009712,ORD-002690,PRD-0064,13,40250.0,28850.0,7.5,39243.75,484006.25,375050.0
ITM-0009713,ORD-002690,PRD-0009,5,75050.0,56000.0,5.0,18762.5,356487.5,280000.0
ITM-0009714,ORD-002690,PRD-0040,8,70550.0,49600.0,5.0,28220.0,536180.0,396800.0
ITM-0009715,ORD-002690,PRD-0065,26,9000.0,5800.0,0.0,0.0,234000.0,150800.0
ITM-0009716,ORD-002690,PRD-0045,18,4400.0,2800.0,7.5,5940.0,73260.0,50400.0
ITM-0009717,ORD-002690,PRD-0011,5,50250.0,35950.0,7.5,18843.75,232406.25,179750.0
ITM-0009718,ORD-002690,PRD-0005,36,11500.0,7900.0,5.0,20700.0,393300.0,284400.0
ITM-0009719,ORD-002691,PRD-0004,17,7100.0,4600.0,10.0,12070.0,108630.0,78200.0
ITM-0009720,ORD-002691,PRD-0052,2,40400.0,29250.0,7.5,6060.0,74740.0,58500.0
ITM-0009721,ORD-002692,PRD-0049,27,2250.0,1400.0,2.5,1518.75,59231.25,37800.0
ITM-0009722,ORD-002692,PRD-0037,78,7650.0,5500.0,5.0,29835.0,566865.0,429000.0
ITM-0009723,ORD-002693,PRD-0045,32,4400.0,2800.0,12.5,17600.0,123200.0,89600.0
ITM-0009724,ORD-002694,PRD-0030,26,35850.0,25550.0,12.5,116512.5,815587.5,664300.0
ITM-0009725,ORD-002694,PRD-0034,2,2800.0,1650.0,2.5,140.0,5460.0,3300.0
ITM-0009726,ORD-002694,PRD-0026,19,5050.0,3050.0,12.5,11993.75,83956.25,57950.0
ITM-0009727,ORD-002694,PRD-0004,19,7100.0,4600.0,5.0,6745.0,128155.0,87400.0
ITM-0009728,ORD-002695,PRD-0011,8,50250.0,35950.0,12.5,50250.0,351750.0,287600.0
ITM-0009729,ORD-002695,PRD-0004,15,7100.0,4600.0,2.5,2662.5,103837.5,69000.0
ITM-0009730,ORD-002695,PRD-0007,7,33250.0,23700.0,5.0,11637.5,221112.5,165900.0
ITM-0009731,ORD-002696,PRD-0011,8,50250.0,35950.0,5.0,20100.0,381900.0,287600.0
ITM-0009732,ORD-002696,PRD-0058,5,28050.0,19450.0,10.0,14025.0,126225.0,97250.0
ITM-0009733,ORD-002697,PRD-0009,23,75050.0,56000.0,10.0,172615.0,1553535.0,1288000.0
ITM-0009734,ORD-002697,PRD-0008,23,11400.0,7800.0,0.0,0.0,262200.0,179400.0
ITM-0009735,ORD-002697,PRD-0058,12,28050.0,19450.0,5.0,16830.0,319770.0,233400.0
ITM-0009736,ORD-002697,PRD-0066,47,5300.0,3250.0,0.0,0.0,249100.0,152750.0
ITM-0009737,ORD-002698,PRD-0052,11,40400.0,29250.0,2.5,11110.0,433290.0,321750.0
ITM-0009738,ORD-002698,PRD-0069,11,41700.0,30300.0,7.5,34402.5,424297.5,333300.0
ITM-0009739,ORD-002698,PRD-0016,2,18750.0,12900.0,0.0,0.0,37500.0,25800.0
ITM-0009740,ORD-002698,PRD-0037,32,7650.0,5500.0,10.0,24480.0,220320.0,176000.0
ITM-0009741,ORD-002698,PRD-0045,21,4400.0,2800.0,5.0,4620.0,87780.0,58800.0
ITM-0009742,ORD-002699,PRD-0060,6,16450.0,11150.0,5.0,4935.0,93765.0,66900.0
ITM-0009743,ORD-002699,PRD-0045,9,4400.0,2800.0,5.0,1980.0,37620.0,25200.0
ITM-0009744,ORD-002700,PRD-0011,3,50250.0,35950.0,7.5,11306.25,139443.75,107850.0
ITM-0009745,ORD-002700,PRD-0034,6,2800.0,1650.0,10.0,1680.0,15120.0,9900.0
ITM-0009746,ORD-002700,PRD-0067,5,2050.0,1250.0,5.0,512.5,9737.5,6250.0
ITM-0009747,ORD-002701,PRD-0037,22,7650.0,5500.0,10.0,16830.0,151470.0,121000.0
ITM-0009748,ORD-002701,PRD-0005,16,11500.0,7900.0,12.5,23000.0,161000.0,126400.0
ITM-0009749,ORD-002701,PRD-0025,2,32700.0,22850.0,10.0,6540.0,58860.0,45700.0
ITM-0009750,ORD-002701,PRD-0040,6,70550.0,49600.0,10.0,42330.0,380970.0,297600.0
ITM-0009751,ORD-002701,PRD-0022,8,13950.0,9250.0,7.5,8370.0,103230.0,74000.0
ITM-0009752,ORD-002702,PRD-0029,4,30900.0,21650.0,10.0,12360.0,111240.0,86600.0
ITM-0009753,ORD-002702,PRD-0007,5,33250.0,23700.0,12.5,20781.25,145468.75,118500.0
ITM-0009754,ORD-002702,PRD-0045,18,4400.0,2800.0,2.5,1980.0,77220.0,50400.0
ITM-0009755,ORD-002702,PRD-0034,4,2800.0,1650.0,12.5,1400.0,9800.0,6600.0
ITM-0009756,ORD-002702,PRD-0014,8,199750.0,146450.0,7.5,119850.0,1478150.0,1171600.0
ITM-0009757,ORD-002703,PRD-0004,36,7100.0,4600.0,5.0,12780.0,242820.0,165600.0
ITM-0009758,ORD-002703,PRD-0009,13,75050.0,56000.0,7.5,73173.75,902476.25,728000.0
ITM-0009759,ORD-002703,PRD-0034,13,2800.0,1650.0,0.0,0.0,36400.0,21450.0
ITM-0009760,ORD-002703,PRD-0066,26,5300.0,3250.0,2.5,3445.0,134355.0,84500.0
ITM-0009761,ORD-002703,PRD-0026,75,5050.0,3050.0,5.0,18937.5,359812.5,228750.0
ITM-0009762,ORD-002704,PRD-0034,7,2800.0,1650.0,0.0,0.0,19600.0,11550.0
ITM-0009763,ORD-002704,PRD-0009,10,75050.0,56000.0,5.0,37525.0,712975.0,560000.0
ITM-0009764,ORD-002704,PRD-0031,7,1600.0,900.0,10.0,1120.0,10080.0,6300.0
ITM-0009765,ORD-002704,PRD-0045,12,4400.0,2800.0,7.5,3960.0,48840.0,33600.0
ITM-0009766,ORD-002705,PRD-0025,4,32700.0,22850.0,2.5,3270.0,127530.0,91400.0
ITM-0009767,ORD-002705,PRD-0047,6,67750.0,48250.0,2.5,10162.5,396337.5,289500.0
ITM-0009768,ORD-002705,PRD-0034,10,2800.0,1650.0,0.0,0.0,28000.0,16500.0
ITM-0009769,ORD-002705,PRD-0011,12,50250.0,35950.0,0.0,0.0,603000.0,431400.0
ITM-0009770,ORD-002705,PRD-0007,10,33250.0,23700.0,7.5,24937.5,307562.5,237000.0
ITM-0009771,ORD-002705,PRD-0040,8,70550.0,49600.0,12.5,70550.0,493850.0,396800.0
ITM-0009772,ORD-002706,PRD-0066,19,5300.0,3250.0,2.5,2517.5,98182.5,61750.0
ITM-0009773,ORD-002706,PRD-0029,6,30900.0,21650.0,12.5,23175.0,162225.0,129900.0
ITM-0009774,ORD-002706,PRD-0007,8,33250.0,23700.0,7.5,19950.0,246050.0,189600.0
ITM-0009775,ORD-002707,PRD-0050,9,1200.0,650.0,10.0,1080.0,9720.0,5850.0
ITM-0009776,ORD-002708,PRD-0009,1,75050.0,56000.0,0.0,0.0,75050.0,56000.0
ITM-0009777,ORD-002708,PRD-0046,7,141200.0,107400.0,10.0,98840.0,889560.0,751800.0
