payment_id,invoice_id,order_id,customer_id,payment_date,payment_method,payment_amount
PAY-0002564,INV-001810,ORD-002437,CUS-0096,2026-08-18,Cheque,397107.21
PAY-0002565,INV-001811,ORD-002438,CUS-0120,2025-11-28,Online Transfer,5511296.2
PAY-0002566,INV-001812,ORD-002439,CUS-0060,2026-09-01,Online Transfer,31236.15
PAY-0002567,INV-001813,ORD-002440,CUS-0067,2026-08-21,Online Transfer,1143404.29
PAY-0002568,INV-001814,ORD-002442,CUS-0049,2026-05-08,Cheque,9548123.4
PAY-0002569,INV-001815,ORD-002443,CUS-0005,2026-09-01,Cheque,4214718.55
PAY-0002570,INV-001816,ORD-002444,CUS-0049,2026-01-17,Bank Transfer,414167.32
PAY-0002571,INV-001816,ORD-002444,CUS-0049,2026-05-26,Cash,351325.92
PAY-0002572,INV-001816,ORD-002444,CUS-0049,2026-08-16,Online Transfer,957001.44
PAY-0002573,INV-001817,ORD-002448,CUS-0034,2026-08-07,Cheque,437247.53
PAY-0002574,INV-001818,ORD-002449,CUS-0088,2026-05-15,Bank Transfer,422885.88
PAY-0002575,INV-001818,ORD-002449,CUS-0088,2026-08-02,Cheque,417206.27
PAY-0002576,INV-001819,ORD-002450,CUS-0001,2025-12-30,Online Transfer,551919.87
PAY-0002577,INV-001819,ORD-002450,CUS-0001,2026-01-29,Bank Transfer,27548.63
PAY-0002578,INV-001820,ORD-002451,CUS-0037,2026-01-01,Cheque,460680.85
PAY-0002579,INV-001821,ORD-002453,CUS-0110,2026-08-20,Bank Transfer,542410.6
PAY-0002580,INV-001822,ORD-002458,CUS-0037,2026-03-09,Cheque,1367886.25
PAY-0002581,INV-001822,ORD-002458,CUS-0037,2026-03-13,Bank Transfer,267201.4
PAY-0002582,INV-001823,ORD-002459,CUS-0004,2025-11-08,Cheque,264776.66
PAY-0002583,INV-001823,ORD-002459,CUS-0004,2026-04-15,Bank Transfer,327651.19
PAY-0002584,INV-001824,ORD-002461,CUS-0014,2026-02-08,Cheque,854496.62
PAY-0002585,INV-001824,ORD-002461,CUS-0014,2026-02-15,Bank Transfer,57377.09
PAY-0002586,INV-001824,ORD-002461,CUS-0014,2026-06-28,Online Transfer,26997.72
PAY-0002587,INV-001825,ORD-002462,CUS-0069,2026-05-23,Bank Transfer,835410.5
PAY-0002588,INV-001826,ORD-002463,CUS-0075,2026-05-14,Online Transfer,4273536.67
PAY-0002589,INV-001827,ORD-002464,CUS-0093,2026-08-02,Bank Transfer,1053714.27
PAY-0002590,INV-001827,ORD-002464,CUS-0093,2026-08-18,Cheque,738724.3
PAY-0002591,INV-001827,ORD-002464,CUS-0093,2026-08-21,Bank Transfer,586320.48
PAY-0002592,INV-001828,ORD-002465,CUS-0028,2026-08-25,Online Transfer,324558.99
PAY-0002593,INV-001828,ORD-002465,CUS-0028,2026-08-30,Online Transfer,179513.41
PAY-0002594,INV-001829,ORD-002468,CUS-0100,2025-12-18,Online Transfer,445839.22
PAY-0002595,INV-001829,ORD-002468,CUS-0100,2026-03-29,Cheque,305301.4
PAY-0002596,INV-001829,ORD-002468,CUS-0100,2026-07-05,Bank Transfer,834165.78
PAY-0002597,INV-001830,ORD-002469,CUS-0004,2026-08-27,Bank Transfer,635518.5
PAY-0002598,INV-001831,ORD-002470,CUS-0098,2026-05-31,Cash,2174316.67
PAY-0002599,INV-001832,ORD-002471,CUS-0103,2026-02-09,Online Transfer,78702.9
PAY-0002600,INV-001833,ORD-002473,CUS-0070,2026-04-14,Bank Transfer,15640.51
PAY-0002601,INV-001833,ORD-002473,CUS-0070,2026-08-07,Cheque,67102.49
PAY-0002602,INV-001834,ORD-002474,CUS-0116,2026-06-14,Cheque,278651.1
PAY-0002603,INV-001835,ORD-002476,CUS-0010,2026-04-07,Bank Transfer,92823.1
PAY-0002604,INV-001836,ORD-002477,CUS-0044,2026-08-26,Online Transfer,4904528.4
PAY-0002605,INV-001837,ORD-002478,CUS-0072,2026-01-05,Cheque,962045.15
PAY-0002606,INV-001838,ORD-002479,CUS-0004,2026-08-03,Online Transfer,2350324.0
PAY-0002607,INV-001839,ORD-002480,CUS-0016,2026-04-30,Online Transfer,1572456.2
PAY-0002608,INV-001840,ORD-002481,CUS-0014,2026-05-13,Online Transfer,476678.7
PAY-0002609,INV-001841,ORD-002482,CUS-0017,2026-02-25,Bank Transfer,150653.55
PAY-0002610,INV-001842,ORD-002483,CUS-0061,2026-08-12,Online Transfer,451706.95
PAY-0002611,INV-001843,ORD-002484,CUS-0104,2026-05-15,Bank Transfer,215367.7
PAY-0002612,INV-001844,ORD-002486,CUS-0109,2026-08-20,Cheque,947693.4
PAY-0002613,INV-001845,ORD-002487,CUS-0062,2026-05-04,Online Transfer,84583.75
PAY-0002614,INV-001846,ORD-002488,CUS-0041,2025-12-13,Bank Transfer,617744.75
PAY-0002615,INV-001847,ORD-002490,CUS-0120,2025-06-06,Bank Transfer,518864.83
PAY-0002616,INV-001847,ORD-002490,CUS-0120,2025-11-28,Bank Transfer,4267541.14
PAY-0002617,INV-001848,ORD-002492,CUS-0108,2025-09-16,Bank Transfer,255631.53
PAY-0002618,INV-001848,ORD-002492,CUS-0108,2026-07-21,Bank Transfer,1755787.62
PAY-0002619,INV-001849,ORD-002493,CUS-0048,2026-05-24,Bank Transfer,128164.74
PAY-0002620,INV-001849,ORD-002493,CUS-0048,2026-08-19,Bank Transfer,1746768.24
PAY-0002621,INV-001850,ORD-002494,CUS-0118,2026-07-10,Online Transfer,75831.41
PAY-0002622,INV-001850,ORD-002494,CUS-0118,2026-08-11,Cash,22012.59
PAY-0002623,INV-001851,ORD-002496,CUS-0090,2026-08-26,Cheque,283577.68
PAY-0002624,INV-001852,ORD-002497,CUS-0009,2026-08-07,Bank Transfer,115160.5
PAY-0002625,INV-001853,ORD-002499,CUS-0101,2026-01-19,Cheque,84141.3
PAY-0002626,INV-001854,ORD-002501,CUS-0001,2026-08-28,Cheque,60163.58
PAY-0002627,INV-001854,ORD-002501,CUS-0001,2026-09-01,Online Transfer,603031.52
PAY-0002628,INV-001855,ORD-002502,CUS-0071,2026-04-17,Bank Transfer,9092.94
PAY-0002629,INV-001855,ORD-002502,CUS-0071,2026-06-04,Bank Transfer,928487.86
PAY-0002630,INV-001856,ORD-002503,CUS-0060,2026-07-10,Online Transfer,483301.45
PAY-0002631,INV-001857,ORD-002506,CUS-0035,2026-08-23,Bank Transfer,2591787.4
PAY-0002632,INV-001858,ORD-002507,CUS-0043,2026-03-29,Cash,1062243.18
PAY-0002633,INV-001858,ORD-002507,CUS-0043,2026-08-06,Online Transfer,141889.77
PAY-0002634,INV-001859,ORD-002508,CUS-0052,2025-07-07,Cheque,172092.62
PAY-0002635,INV-001859,ORD-002508,CUS-0052,2025-10-08,Cash,72373.88
PAY-0002636,INV-001860,ORD-002509,CUS-0090,2026-08-27,Cash,424134.48
PAY-0002637,INV-001861,ORD-002510,CUS-0019,2026-02-19,Bank Transfer,324936.69
PAY-0002638,INV-001861,ORD-002510,CUS-0019,2026-05-08,Bank Transfer,714490.31
PAY-0002639,INV-001862,ORD-002511,CUS-0046,2026-06-10,Bank Transfer,4942034.7
PAY-0002640,INV-001863,ORD-002512,CUS-0053,2026-05-02,Bank Transfer,81478.85
PAY-0002641,INV-001864,ORD-002516,CUS-0064,2026-09-01,Bank Transfer,2124358.42
PAY-0002642,INV-001865,ORD-002517,CUS-0002,2026-05-24,Online Transfer,1200475.95
PAY-0002643,INV-001866,ORD-002519,CUS-0043,2026-08-22,Cheque,303871.95
PAY-0002644,INV-001867,ORD-002522,CUS-0026,2025-03-27,Bank Transfer,300501.75
PAY-0002645,INV-001868,ORD-002523,CUS-0060,2026-04-10,Online Transfer,16624.94
PAY-0002646,INV-001868,ORD-002523,CUS-0060,2026-05-02,Cheque,63738.86
PAY-0002647,INV-001869,ORD-002524,CUS-0067,2025-05-27,Bank Transfer,870397.5
PAY-0002648,INV-001870,ORD-002525,CUS-0034,2025-07-03,Bank Transfer,2163925.3
PAY-0002649,INV-001871,ORD-002526,CUS-0115,2026-08-03,Bank Transfer,1116998.32
PAY-0002650,INV-001872,ORD-002527,CUS-0013,2025-09-13,Bank Transfer,84926.0
PAY-0002651,INV-001873,ORD-002528,CUS-0092,2025-07-12,Bank Transfer,257871.3
PAY-0002652,INV-001874,ORD-002529,CUS-0036,2026-07-26,Cheque,3617133.65
PAY-0002653,INV-001875,ORD-002530,CUS-0102,2026-07-20,Online Transfer,24511.09
PAY-0002654,INV-001875,ORD-002530,CUS-0102,2026-08-10,Cheque,906616.59
PAY-0002655,INV-001876,ORD-002533,CUS-0100,2026-02-26,Cheque,109831.3
PAY-0002656,INV-001877,ORD-002534,CUS-0100,2026-04-18,Bank Transfer,529953.8
PAY-0002657,INV-001877,ORD-002534,CUS-0100,2026-06-05,Bank Transfer,480834.2
PAY-0002658,INV-001878,ORD-002535,CUS-0115,2026-07-20,Bank Transfer,102890.0
PAY-0002659,INV-001879,ORD-002536,CUS-0002,2026-08-09,Bank Transfer,1304926.53
PAY-0002660,INV-001880,ORD-002537,CUS-0050,2026-03-06,Bank Transfer,105494.8
PAY-0002661,INV-001881,ORD-002538,CUS-0008,2026-02-20,Cheque,2775404.25
PAY-0002662,INV-001882,ORD-002539,CUS-0066,2026-04-27,Bank Transfer,93349.73
PAY-0002663,INV-001883,ORD-002540,CUS-0081,2026-04-04,Cheque,177159.94
PAY-0002664,INV-001883,ORD-002540,CUS-0081,2026-06-05,Bank Transfer,406232.06
PAY-0002665,INV-001884,ORD-002541,CUS-0049,2026-08-06,Bank Transfer,1155697.47
PAY-0002666,INV-001884,ORD-002541,CUS-0049,2026-08-21,Online Transfer,1126413.68
PAY-0002667,INV-001885,ORD-002542,CUS-0049,2026-04-23,Online Transfer,844284.64
PAY-0002668,INV-001885,ORD-002542,CUS-0049,2026-06-24,Bank Transfer,3441989.47
PAY-0002669,INV-001885,ORD-002542,CUS-0049,2026-08-16,Online Transfer,3116128.44
PAY-0002670,INV-001886,ORD-002543,CUS-0036,2026-02-14,Bank Transfer,1864607.89
PAY-0002671,INV-001886,ORD-002543,CUS-0036,2026-07-26,Online Transfer,702426.06
PAY-0002672,INV-001887,ORD-002544,CUS-0081,2026-08-13,Bank Transfer,62274.4
PAY-0002673,INV-001888,ORD-002545,CUS-0014,2026-09-01,Online Transfer,172912.85
PAY-0002674,INV-001889,ORD-002546,CUS-0116,2025-03-19,Bank Transfer,235410.0
PAY-0002675,INV-001890,ORD-002547,CUS-0028,2026-07-01,Cheque,275532.95
PAY-0002676,INV-001891,ORD-002548,CUS-0002,2026-03-02,Cheque,2228527.35
PAY-0002677,INV-001892,ORD-002550,CUS-0103,2026-02-23,Cheque,11364.35
PAY-0002678,INV-001892,ORD-002550,CUS-0103,2026-06-16,Bank Transfer,493931.7
PAY-0002679,INV-001892,ORD-002550,CUS-0103,2026-07-07,Bank Transfer,85547.65
PAY-0002680,INV-001893,ORD-002551,CUS-0064,2026-08-05,Bank Transfer,7435696.25
PAY-0002681,INV-001894,ORD-002552,CUS-0063,2025-12-22,Bank Transfer,285304.83
PAY-0002682,INV-001895,ORD-002553,CUS-0046,2026-05-01,Bank Transfer,361531.35
PAY-0002683,INV-001896,ORD-002554,CUS-0037,2026-07-27,Bank Transfer,438340.5
PAY-0002684,INV-001897,ORD-002555,CUS-0120,2026-07-12,Cheque,1020820.95
PAY-0002685,INV-001898,ORD-002556,CUS-0090,2026-05-15,Bank Transfer,128634.75
PAY-0002686,INV-001899,ORD-002557,CUS-0072,2026-07-03,Online Transfer,5085484.35
PAY-0002687,INV-001900,ORD-002560,CUS-0115,2026-05-17,Bank Transfer,197520.2
PAY-0002688,INV-001901,ORD-002563,CUS-0101,2025-10-30,Bank Transfer,136518.62
PAY-0002689,INV-001902,ORD-002564,CUS-0012,2026-04-22,Bank Transfer,203721.28
PAY-0002690,INV-001902,ORD-002564,CUS-0012,2026-05-15,Bank Transfer,40547.72
PAY-0002691,INV-001903,ORD-002565,CUS-0089,2025-08-10,Cheque,222347.74
PAY-0002692,INV-001903,ORD-002565,CUS-0089,2025-10-04,Cheque,596926.72
PAY-0002693,INV-001903,ORD-002565,CUS-0089,2026-07-01,Online Transfer,1929538.49
PAY-0002694,INV-001904,ORD-002566,CUS-0118,2026-04-28,Cheque,2062064.75
PAY-0002695,INV-001905,ORD-002567,CUS-0030,2025-12-03,Online Transfer,413071.06
PAY-0002696,INV-001905,ORD-002567,CUS-0030,2026-06-16,Cheque,92526.79
PAY-0002697,INV-001905,ORD-002567,CUS-0030,2026-06-17,Bank Transfer,4022.03
PAY-0002698,INV-001906,ORD-002571,CUS-0011,2026-05-31,Cheque,72180.81
PAY-0002699,INV-001906,ORD-002571,CUS-0011,2026-06-17,Cheque,284471.28
PAY-0002700,INV-001906,ORD-002571,CUS-0011,2026-07-21,Online Transfer,305159.76
PAY-0002701,INV-001907,ORD-002572,CUS-0110,2025-04-01,Online Transfer,229016.52
PAY-0002702,INV-001907,ORD-002572,CUS-0110,2026-03-11,Bank Transfer,148253.08
PAY-0002703,INV-001908,ORD-002573,CUS-0071,2026-07-30,Cheque,724359.22
PAY-0002704,INV-001909,ORD-002575,CUS-0088,2026-03-07,Online Transfer,291889.61
PAY-0002705,INV-001909,ORD-002575,CUS-0088,2026-06-10,Cheque,64688.69
PAY-0002706,INV-001910,ORD-002576,CUS-0079,2025-09-10,Bank Transfer,804301.38
PAY-0002707,INV-001910,ORD-002576,CUS-0079,2026-05-08,Online Transfer,1336935.27
PAY-0002708,INV-001911,ORD-002577,CUS-0005,2026-03-20,Bank Transfer,1124551.8
PAY-0002709,INV-001912,ORD-002578,CUS-0045,2026-09-01,Bank Transfer,426724.21
PAY-0002710,INV-001913,ORD-002579,CUS-0064,2026-08-13,Bank Transfer,3413794.67
PAY-0002711,INV-001913,ORD-002579,CUS-0064,2026-08-26,Cheque,1186388.13
PAY-0002712,INV-001914,ORD-002580,CUS-0049,2026-01-07,Bank Transfer,708288.83
PAY-0002713,INV-001914,ORD-002580,CUS-0049,2026-03-01,Cash,2706848.25
PAY-0002714,INV-001914,ORD-002580,CUS-0049,2026-07-06,Cheque,1457351.37
PAY-0002715,INV-001915,ORD-002581,CUS-0102,2026-02-09,Online Transfer,625496.86
PAY-0002716,INV-001915,ORD-002581,CUS-0102,2026-07-31,Bank Transfer,837819.66
PAY-0002717,INV-001916,ORD-002582,CUS-0069,2026-07-30,Cheque,41895.0
PAY-0002718,INV-001917,ORD-002583,CUS-0084,2026-07-24,Bank Transfer,1623743.43
PAY-0002719,INV-001918,ORD-002584,CUS-0005,2026-08-29,Cheque,300671.38
PAY-0002720,INV-001919,ORD-002585,CUS-0046,2026-05-30,Online Transfer,2045857.38
PAY-0002721,INV-001920,ORD-002586,CUS-0120,2026-02-09,Online Transfer,2444001.25
PAY-0002722,INV-001921,ORD-002587,CUS-0099,2025-07-21,Bank Transfer,160637.34
PAY-0002723,INV-001921,ORD-002587,CUS-0099,2026-01-21,Cheque,652423.96
PAY-0002724,INV-001922,ORD-002588,CUS-0094,2025-12-07,Cheque,571866.35
PAY-0002725,INV-001923,ORD-002589,CUS-0075,2026-03-08,Cheque,491825.32
PAY-0002726,INV-001923,ORD-002589,CUS-0075,2026-08-06,Online Transfer,1554169.3
PAY-0002727,INV-001924,ORD-002590,CUS-0010,2026-06-18,Bank Transfer,1235247.6
PAY-0002728,INV-001925,ORD-002591,CUS-0058,2026-03-25,Bank Transfer,217497.48
PAY-0002729,INV-001925,ORD-002591,CUS-0058,2026-04-11,Bank Transfer,261093.16
PAY-0002730,INV-001925,ORD-002591,CUS-0058,2026-08-14,Bank Transfer,75670.11
PAY-0002731,INV-001926,ORD-002593,CUS-0046,2026-09-01,Cheque,3807810.29
PAY-0002732,INV-001927,ORD-002595,CUS-0074,2026-08-30,Bank Transfer,2469799.0
PAY-0002733,INV-001928,ORD-002596,CUS-0055,2026-08-21,Bank Transfer,1562854.81
PAY-0002734,INV-001928,ORD-002596,CUS-0055,2026-08-28,Cheque,813610.61
PAY-0002735,INV-001929,ORD-002599,CUS-0118,2026-08-12,Cheque,1271597.67
PAY-0002736,INV-001929,ORD-002599,CUS-0118,2026-08-17,Bank Transfer,987354.5
PAY-0002737,INV-001930,ORD-002601,CUS-0064,2026-01-06,Bank Transfer,308903.35
PAY-0002738,INV-001931,ORD-002602,CUS-0047,2026-07-25,Online Transfer,305325.0
PAY-0002739,INV-001932,ORD-002604,CUS-0046,2025-08-08,Cheque,1658507.7
PAY-0002740,INV-001933,ORD-002606,CUS-0094,2026-07-12,Bank Transfer,410418.75
PAY-0002741,INV-001934,ORD-002607,CUS-0061,2026-08-27,Online Transfer,38534.62
PAY-0002742,INV-001935,ORD-002608,CUS-0120,2025-10-11,Cheque,958319.41
PAY-0002743,INV-001935,ORD-002608,CUS-0120,2026-03-14,Cheque,2012690.49
PAY-0002744,INV-001936,ORD-002609,CUS-0075,2026-01-21,Bank Transfer,1935407.59
PAY-0002745,INV-001936,ORD-002609,CUS-0075,2026-08-06,Online Transfer,2535282.01
PAY-0002746,INV-001937,ORD-002610,CUS-0116,2026-01-04,Cheque,381989.6
PAY-0002747,INV-001938,ORD-002611,CUS-0059,2026-02-05,Cheque,251912.48
PAY-0002748,INV-001938,ORD-002611,CUS-0059,2026-05-10,Online Transfer,43471.02
PAY-0002749,INV-001939,ORD-002613,CUS-0005,2025-08-30,Online Transfer,1955849.03
PAY-0002750,INV-001939,ORD-002613,CUS-0005,2026-05-07,Bank Transfer,372010.72
PAY-0002751,INV-001940,ORD-002615,CUS-0077,2025-07-15,Bank Transfer,321060.3
PAY-0002752,INV-001941,ORD-002616,CUS-0041,2025-09-28,Bank Transfer,2303489.67
PAY-0002753,INV-001941,ORD-002616,CUS-0041,2026-01-08,Online Transfer,704657.78
PAY-0002754,INV-001942,ORD-002617,CUS-0023,2025-11-29,Bank Transfer,255735.5
PAY-0002755,INV-001943,ORD-002620,CUS-0039,2026-08-23,Cheque,823467.56
PAY-0002756,INV-001943,ORD-002620,CUS-0039,2026-08-28,Bank Transfer,193628.57
PAY-0002757,INV-001944,ORD-002621,CUS-0086,2026-08-29,Online Transfer,79349.0
PAY-0002758,INV-001945,ORD-002622,CUS-0089,2026-08-04,Cheque,308415.6
PAY-0002759,INV-001946,ORD-002623,CUS-0075,2025-12-01,Bank Transfer,4932298.19
PAY-0002760,INV-001946,ORD-002623,CUS-0075,2026-05-14,Bank Transfer,2288297.34
PAY-0002761,INV-001947,ORD-002624,CUS-0098,2025-11-20,Online Transfer,241168.4
PAY-0002762,INV-001948,ORD-002627,CUS-0010,2026-08-31,Cheque,183601.21
PAY-0002763,INV-001949,ORD-002629,CUS-0058,2026-02-24,Bank Transfer,51884.8
PAY-0002764,INV-001949,ORD-002629,CUS-0058,2026-03-26,Bank Transfer,581241.25
PAY-0002765,INV-001950,ORD-002631,CUS-0075,2026-07-01,Cheque,845025.94
PAY-0002766,INV-001950,ORD-002631,CUS-0075,2026-07-26,Cheque,2863171.26
PAY-0002767,INV-001951,ORD-002632,CUS-0063,2026-07-13,Bank Transfer,494945.1
PAY-0002768,INV-001952,ORD-002633,CUS-0096,2026-08-22,Cheque,272270.93
PAY-0002769,INV-001952,ORD-002633,CUS-0096,2026-08-31,Online Transfer,1683152.8
PAY-0002770,INV-001953,ORD-002634,CUS-0043,2026-07-10,Bank Transfer,7034841.4
PAY-0002771,INV-001954,ORD-002636,CUS-0035,2026-07-09,Bank Transfer,80431.02
PAY-0002772,INV-001954,ORD-002636,CUS-0035,2026-08-16,Online Transfer,555442.66
PAY-0002773,INV-001955,ORD-002637,CUS-0049,2026-04-05,Online Transfer,2980608.23
PAY-0002774,INV-001955,ORD-002637,CUS-0049,2026-05-16,Cheque,699858.97
PAY-0002775,INV-001956,ORD-002639,CUS-0052,2026-07-25,Bank Transfer,3347412.2
PAY-0002776,INV-001957,ORD-002640,CUS-0090,2026-05-14,Bank Transfer,214970.92
PAY-0002777,INV-001958,ORD-002641,CUS-0100,2026-07-09,Bank Transfer,1214155.1
PAY-0002778,INV-001959,ORD-002642,CUS-0118,2026-08-31,Bank Transfer,456858.77
PAY-0002779,INV-001959,ORD-002642,CUS-0118,2026-09-01,Online Transfer,82025.46
PAY-0002780,INV-001960,ORD-002643,CUS-0021,2026-04-19,Cheque,160252.72
PAY-0002781,INV-001960,ORD-002643,CUS-0021,2026-05-27,Bank Transfer,301679.28
PAY-0002782,INV-001960,ORD-002643,CUS-0021,2026-06-05,Online Transfer,381738.5
PAY-0002783,INV-001961,ORD-002644,CUS-0054,2025-09-18,Bank Transfer,108379.77
PAY-0002784,INV-001961,ORD-002644,CUS-0054,2026-02-14,Cheque,84992.73
PAY-0002785,INV-001962,ORD-002645,CUS-0120,2026-02-23,Bank Transfer,2375145.08
PAY-0002786,INV-001962,ORD-002645,CUS-0120,2026-05-23,Bank Transfer,1398369.87
PAY-0002787,INV-001962,ORD-002645,CUS-0120,2026-06-29,Online Transfer,144940.55
PAY-0002788,INV-001963,ORD-002646,CUS-0098,2026-08-20,Bank Transfer,190991.41
PAY-0002789,INV-001964,ORD-002647,CUS-0120,2026-02-10,Cheque,871229.34
PAY-0002790,INV-001964,ORD-002647,CUS-0120,2026-03-07,Bank Transfer,3893814.21
PAY-0002791,INV-001965,ORD-002648,CUS-0084,2026-08-31,Bank Transfer,780897.45
PAY-0002792,INV-001966,ORD-002649,CUS-0081,2026-07-12,Bank Transfer,2027529.1
PAY-0002793,INV-001967,ORD-002650,CUS-0074,2025-12-02,Online Transfer,1227247.2
PAY-0002794,INV-001968,ORD-002651,CUS-0048,2026-05-10,Cheque,494361.0
PAY-0002795,INV-001969,ORD-002653,CUS-0103,2026-07-12,Bank Transfer,38096.1
PAY-0002796,INV-001970,ORD-002655,CUS-0098,2026-08-23,Bank Transfer,48217.41
PAY-0002797,INV-001971,ORD-002656,CUS-0029,2026-07-04,Bank Transfer,1005581.25
PAY-0002798,INV-001972,ORD-002657,CUS-0052,2026-06-04,Cheque,115386.67
PAY-0002799,INV-001972,ORD-002657,CUS-0052,2026-07-25,Bank Transfer,142443.33
PAY-0002800,INV-001973,ORD-002658,CUS-0050,2026-04-27,Cheque,3182129.6
PAY-0002801,INV-001974,ORD-002660,CUS-0035,2026-09-01,Bank Transfer,460761.93
PAY-0002802,INV-001974,ORD-002660,CUS-0035,2026-09-01,Bank Transfer,760890.52
PAY-0002803,INV-001975,ORD-002661,CUS-0066,2026-02-26,Cheque,360925.12
PAY-0002804,INV-001976,ORD-002665,CUS-0096,2026-03-12,Cheque,1904418.23
PAY-0002805,INV-001977,ORD-002666,CUS-0104,2025-12-26,Cheque,133703.3
PAY-0002806,INV-001977,ORD-002666,CUS-0104,2026-02-20,Bank Transfer,324290.1
PAY-0002807,INV-001978,ORD-002669,CUS-0089,2026-07-31,Bank Transfer,996362.5
PAY-0002808,INV-001979,ORD-002670,CUS-0011,2025-11-07,Cheque,296053.25
PAY-0002809,INV-001979,ORD-002670,CUS-0011,2026-06-30,Bank Transfer,1269237.4
PAY-0002810,INV-001980,ORD-002672,CUS-0113,2026-08-14,Cheque,1965830.92
PAY-0002811,INV-001980,ORD-002672,CUS-0113,2026-08-20,Bank Transfer,1015004.62
PAY-0002812,INV-001981,ORD-002674,CUS-0094,2026-09-01,Cheque,178241.95
PAY-0002813,INV-001982,ORD-002675,CUS-0002,2025-10-29,Bank Transfer,2943656.02
PAY-0002814,INV-001983,ORD-002678,CUS-0083,2026-06-13,Cash,540455.17
PAY-0002815,INV-001983,ORD-002678,CUS-0083,2026-07-24,Bank Transfer,359448.23
PAY-0002816,INV-001984,ORD-002680,CUS-0004,2026-06-26,Online Transfer,861870.03
PAY-0002817,INV-001984,ORD-002680,CUS-0004,2026-07-08,Cheque,548769.82
PAY-0002818,INV-001985,ORD-002681,CUS-0019,2026-08-30,Bank Transfer,164543.62
PAY-0002819,INV-001986,ORD-002682,CUS-0044,2026-06-24,Bank Transfer,124907.6
PAY-0002820,INV-001987,ORD-002684,CUS-0096,2026-08-07,Bank Transfer,1340155.22
PAY-0002821,INV-001987,ORD-002684,CUS-0096,2026-08-18,Online Transfer,258190.4
PAY-0002822,INV-001988,ORD-002685,CUS-0117,2026-04-03,Online Transfer,479198.0
PAY-0002823,INV-001989,ORD-002687,CUS-0026,2025-12-04,Cheque,436390.55
PAY-0002824,INV-001990,ORD-002688,CUS-0088,2026-06-22,Cheque,954833.88
PAY-0002825,INV-001991,ORD-002690,CUS-0067,2026-06-28,Online Transfer,1533858.85
PAY-0002826,INV-001991,ORD-002690,CUS-0067,2026-08-27,Cheque,1191516.35
PAY-0002827,INV-001992,ORD-002691,CUS-0063,2026-08-16,Cheque,216376.6
PAY-0002828,INV-001993,ORD-002694,CUS-0096,2025-11-03,Bank Transfer,584383.08
PAY-0002829,INV-001993,ORD-002694,CUS-0096,2026-05-27,Online Transfer,634744.24
PAY-0002830,INV-001994,ORD-002695,CUS-0115,2026-06-22,Cheque,239863.3
PAY-0002831,INV-001994,ORD-002695,CUS-0115,2026-08-12,Bank Transfer,220893.16
PAY-0002832,INV-001994,ORD-002695,CUS-0115,2026-08-26,Online Transfer,337749.54
PAY-0002833,INV-001995,ORD-002696,CUS-0083,2026-06-04,Bank Transfer,599587.5
PAY-0002834,INV-001996,ORD-002697,CUS-0024,2026-02-24,Bank Transfer,429228.9
PAY-0002835,INV-001997,ORD-002699,CUS-0101,2025-12-05,Bank Transfer,95883.18
PAY-0002836,INV-001997,ORD-002699,CUS-0101,2026-08-30,Bank Transfer,59151.12
PAY-0002837,INV-001998,ORD-002700,CUS-0076,2025-12-30,Bank Transfer,29574.23
PAY-0002838,INV-001999,ORD-002701,CUS-0028,2026-05-13,Bank Transfer,501816.08
PAY-0002839,INV-001999,ORD-002701,CUS-0028,2026-07-12,Bank Transfer,507709.32
PAY-0002840,INV-002000,ORD-002704,CUS-0063,2026-09-01,Cheque,142469.1
PAY-0002841,INV-002001,ORD-002705,CUS-0034,2026-04-02,Online Transfer,2308410.4
PAY-0002842,INV-002002,ORD-002706,CUS-0089,2026-07-29,Online Transfer,597619.85
PAY-0002843,INV-002003,ORD-002707,CUS-0059,2026-07-14,Bank Transfer,13969.6
PAY-0002844,INV-002004,ORD-002708,CUS-0013,2026-08-08,Online Transfer,1138239.8
PAY-0002845,INV-002005,ORD-002709,CUS-0045,2025-12-13,Bank Transfer,1887703.52
PAY-0002846,INV-002006,ORD-002710,CUS-0074,2026-07-14,Cheque,394319.68
PAY-0002847,INV-002006,ORD-002710,CUS-0074,2026-07-29,Cheque,322685.02
PAY-0002848,INV-002006,ORD-002710,CUS-0074,2026-08-12,Bank Transfer,1312139.53
PAY-0002849,INV-002007,ORD-002711,CUS-0039,2026-06-18,Bank Transfer,1968983.1
PAY-0002850,INV-002008,ORD-002713,CUS-0115,2026-06-07,Cheque,818049.32
PAY-0002851,INV-002008,ORD-002713,CUS-0115,2026-08-03,Cheque,604321.2
PAY-0002852,INV-002009,ORD-002714,CUS-0035,2025-12-16,Bank Transfer,4103727.3
PAY-0002853,INV-002010,ORD-002715,CUS-0024,2025-04-28,Bank Transfer,1382125.15
PAY-0002854,INV-002011,ORD-002716,CUS-0046,2026-07-08,Bank Transfer,6332219.25
PAY-0002855,INV-002012,ORD-002717,CUS-0064,2026-06-23,Online Transfer,3655362.7
PAY-0002856,INV-002013,ORD-002718,CUS-0037,2026-06-25,Online Transfer,430038.0
PAY-0002857,INV-002014,ORD-002719,CUS-0068,2026-05-26,Bank Transfer,162226.4
PAY-0002858,INV-002015,ORD-002720,CUS-0052,2026-07-01,Bank Transfer,299746.55
PAY-0002859,INV-002016,ORD-002721,CUS-0052,2025-11-10,Bank Transfer,559663.62
